"first_of_month","pay_tag","system","sub_system","hero_id","hero_name","revenue","pearl_revenue","paymentdetail_last_pearl","total_revenue"
2025-04-01,非R,武将,武将,1307,联动-本多忠胜UR,0.0,0.0,,0.0
2025-03-01,中R,武将,武将,1134,谋·德川家康SSR+,220.52579819266288,0.0,,220.52579819266288
2025-04-01,小R,武将,武将,1104,TW鹤姬UR,36.818885158746845,0.0,,36.818885158746845
2025-04-01,大R,武将,武将,1051,光·本多忠胜UR,368.13503127753364,0.0,,368.13503127753364
2025-04-01,小R,武将,武将,1178,S6德川秀忠UR,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1129,刚·织田信长UR,0.09814737915626312,0.0,,0.09814737915626312
2025-04-01,非R,武将,武将,1281,S26尼子晴久UR,0.0,0.0,,0.0
2025-04-01,大R,武将,武将,317921,武将,15.259100010001083,0.0,,15.259100010001083
2025-04-01,超R,武将,武将,1039,柴田胜家SSR,15.707529885492061,0.0,,15.707529885492061
2025-04-01,,武将,武将,1127,谋·上杉谦信SSR+,0.0,0.0,,0.0
2025-03-01,中R,金币,通用资源,,,0.0,0.0,1413.3675519940366,0.0
2025-03-01,小R,武将,神魔之乱,,神魔之乱,379.82358,0.0,,379.82358
2025-04-01,非R,浮世绘,浮世绘刻印,,,20.840799999999998,0.0,,20.840799999999998
2025-04-01,中R,武将,春日祭,,春日祭,0.0,0.0,3836.1281674255997,0.0
2025-03-01,中R,武将,武将碎片,1040,阿国SSR+,89.31771428571429,39.892194025714296,,129.2099083114286
2025-04-01,微R,武将,武将天赋,,武将天赋,5.359062857142857,0.0,,5.359062857142857
2025-03-01,中R,武将,武将碎片,1122,援·丰臣秀吉SSR+,44.658857142857144,0.0,,44.658857142857144
2025-04-01,微R,武将,武将升星,,武将升星,38.35730061349693,0.0,,38.35730061349693
2025-03-01,非R,武将,武将,1134,谋·德川家康SSR+,0.0,0.0,,0.0
2025-04-01,中R,其他,其他,,,17773.518215027958,2541.1564658479997,,20314.674680875956
2025-04-01,中R,浮世绘,浮世绘,,,1155.228919839346,0.0,,1155.228919839346
2025-04-01,非R,武将,武将,1023,明智光秀SSR,0.19315081138144732,0.0,,0.19315081138144732
2025-04-01,非R,武将,武将,1015,德川家康SSR+,10.636337945971139,0.0,,10.636337945971139
2025-04-01,微R,武将,武将,1024,长宗我部元亲SR,24.081136339251376,0.0,,24.081136339251376
2025-03-01,小R,武将,武将,348013,武将,45.24266586194791,0.0,,45.24266586194791
2025-04-01,超R,国宝,国宝,,,9938.41659547463,129.95330254853522,,10068.369898023164
2025-04-01,超R,武将,武将,1118,援·阿松SSR,1203.3961671209233,0.0,,1203.3961671209233
2025-04-01,,改造,改造,,,2.5054022830976996,0.0,,2.5054022830976996
2025-03-01,小R,武将,武将,348051,武将,6.626566096391161,0.0,,6.626566096391161
2025-04-01,中R,武将,武将,338018,武将,44.76345126368908,0.0,,44.76345126368908
2025-03-01,超R,其他,其他,,,26538.32559102027,1903.42465132,,28441.750242340273
2025-04-01,中R,武将,武将,1040,阿国SSR+,309.06921416758564,0.0,,309.06921416758564
2025-04-01,小R,武将,武将,1138,勇·柴田胜家SSR,144.15449600758103,0.0,,144.15449600758103
2025-04-01,小R,武将,武将,1152,刚·德川家康UR,49.11518704072574,0.0,,49.11518704072574
2025-04-01,超R,武将,武将,1161,刚·本多忠胜UR,11.808563356534437,0.0,,11.808563356534437
2025-03-01,大R,武将,武将,1152,刚·德川家康UR,3364.8521017927956,0.0,,3364.8521017927956
2025-04-01,大R,武将,武将,1068,木下秀吉SR,150.62207632049254,0.0,,150.62207632049254
2025-04-01,中R,武将,武将,1022,武田信玄SSR,26.265810628805013,0.0,,26.265810628805013
2025-03-01,微R,武将,武将,1307,联动-本多忠胜UR,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1161,刚·本多忠胜UR,0.0,0.0,,0.0
2025-04-01,小R,武将,武将,1051,光·本多忠胜UR,2.022310840200367,0.0,,2.022310840200367
2025-03-01,小R,武将,武将,1171,谋·黑田官兵卫SSR+,25.24606480630253,0.0,,25.24606480630253
2025-03-01,非R,武将,武将,1304,S33前田庆次UR,0.0,0.0,,0.0
2025-04-01,中R,武将,武将,338003,武将,5.473598998080333,0.0,,5.473598998080333
2025-04-01,大R,武将,武将,1039,柴田胜家SSR,2.5516142648953317,0.0,,2.5516142648953317
2025-03-01,大R,武将,武将,1211,刚·最上义光UR,973.6635331504835,0.0,,973.6635331504835
2025-04-01,微R,武将,武将,338003,武将,16.756362168720678,0.0,,16.756362168720678
2025-03-01,大R,武将,武将,1132,援·阿市SSR+,95.84257401252388,0.0,,95.84257401252388
2025-03-01,大R,武将,武将,1085,柔·阿市UR,59.387832580066416,0.0,,59.387832580066416
2025-03-01,中R,武将,武将,1087,光·北条氏康UR,69.27360639525467,0.0,,69.27360639525467
2025-04-01,,武将,武将,1065,小早川隆景SSR,0.0,0.0,,0.0
2025-04-01,超R,武将,武将,348064,武将,279.68810817447746,0.0,,279.68810817447746
2025-04-01,微R,武将,武将,1264,S20虎御前UR,0.7715723722843321,0.0,,0.7715723722843321
2025-04-01,小R,武将,武将,1087,光·北条氏康UR,0.48506724568651083,0.0,,0.48506724568651083
2025-04-01,小R,战旗,战旗碎片,,,1173.2253928571427,140.05666642057142,,1313.282059277714
2025-04-01,中R,武将,神魔之乱,,神魔之乱,281.35080000000005,20.5308556224,47.9053297856,301.88165562240005
2025-03-01,微R,武将,春日祭,,春日祭,0.0,0.0,,0.0
2025-03-01,中R,武将,武将碎片,1144,援·阿国SSR+,0.0,39.892194025714296,,39.892194025714296
2025-04-01,大R,武将,武将,1264,S20虎御前UR,30.559594126386283,0.0,,30.559594126386283
2025-03-01,非R,武将,武将,1210,S13结城晴朝SSR+,0.0,0.0,,0.0
2025-04-01,,武将,武将,1198,柔·甲斐姬UR,0.0,0.0,,0.0
2025-04-01,大R,武将,武将碎片,1040,阿国SSR+,44.658857142857144,0.0,,44.658857142857144
2025-03-01,中R,武将,武将碎片,1018,上杉谦信SSR+,44.658857142857144,0.0,,44.658857142857144
2025-04-01,非R,计策,计策,,,437.5232991971919,4.206992960365714,,441.7302921575576
2025-04-01,非R,化境,化境,,,59.339008122112645,0.0,,59.339008122112645
2025-03-01,小R,武将,武将,1031,阿江R,158.1076856452433,0.0,,158.1076856452433
2025-04-01,非R,武将,武将,1061,茶茶SSR,0.0,0.0,,0.0
2025-03-01,中R,武将,武将,317918,武将,210.88454789022802,0.0,,210.88454789022802
2025-04-01,微R,武将,武将,1079,阿江SR,26.544342061250802,0.0,,26.544342061250802
2025-04-01,小R,改造,改造,,,2494.9832563164414,240.06917237059628,,2735.0524286870377
2025-04-01,小R,武将,武将,1041,森兰丸SR,43.713186370920255,0.0,,43.713186370920255
2025-03-01,大R,改造,改造,,,10073.186492021809,1747.8455911281164,,11821.032083149925
2025-04-01,微R,武将,武将,1034,岛左近SR,27.711920642587188,0.0,,27.711920642587188
2025-04-01,,武将,武将,1045,足利义辉SSR,1.0063636639027917,0.0,,1.0063636639027917
2025-04-01,超R,旗阵,旗阵,,,9886.99190234521,0.0,,9886.99190234521
2025-03-01,超R,武将,武将,1139,勇·浅井长政SSR,296.8743309668311,0.0,,296.8743309668311
2025-04-01,中R,武将,武将,1032,石田三成SSR,19.35893273151338,0.0,,19.35893273151338
2025-04-01,中R,武将,武将,308446,武将,241.75718641254593,0.0,,241.75718641254593
2025-03-01,小R,武将,武将,1137,谋·石田三成SSR,69.29358801326968,0.0,,69.29358801326968
2025-03-01,中R,武将,武将,1108,S3织田信长UR,22.20708794949855,0.0,,22.20708794949855
2025-04-01,超R,武将,武将,1147,谋·茶茶SSR,261.065416318741,0.0,,261.065416318741
2025-04-01,非R,武将,武将,328109,武将,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,1016,真田幸村SSR+,31.234733349466218,0.0,,31.234733349466218
2025-04-01,,武将,武将,1034,岛左近SR,1.2046184575748882,0.0,,1.2046184575748882
2025-04-01,微R,武将,武将,329096,武将,30.704788937045993,0.0,,30.704788937045993
2025-04-01,大R,武将,武将,1038,本多忠胜SSR+,259.8052096886501,0.0,,259.8052096886501
2025-03-01,非R,武将,武将,1083,暗·茶茶UR,0.0,0.0,,0.0
2025-04-01,超R,武将,武将,1304,S33前田庆次UR,9358.418370409743,0.0,,9358.418370409743
2025-03-01,大R,武将,武将,1105,TW玉子UR,160.0747056206072,0.0,,160.0747056206072
2025-04-01,超R,武将,武将,1150,勇·望月千代女SSR,197.9757839043258,0.0,,197.9757839043258
2025-04-01,大R,武将,武将,1008,织田信长SSR+,1393.2447513074085,0.0,,1393.2447513074085
2025-04-01,小R,武将,武将,328109,武将,2.4161590188248625,0.0,,2.4161590188248625
2025-03-01,超R,玩法,玩法,,,579.5413593865105,0.0,,579.5413593865105
2025-04-01,小R,武将,武将,1132,援·阿市SSR+,20.47711869863089,0.0,,20.47711869863089
2025-04-01,,武将,武将,1041,森兰丸SR,8.03078971716592,0.0,,8.03078971716592
2025-04-01,微R,武将,武将,1160,刚·武田信玄UR,0.0,0.0,,0.0
2025-04-01,大R,武将,武将,1294,联动-吕布UR,6149.887949639478,0.0,,6149.887949639478
2025-04-01,中R,武将,武将,1042,浅井长政SSR,4.645439904915714,0.0,,4.645439904915714
2025-03-01,大R,武将,武将,1154,柔·鹤姬UR,58.09724374213926,0.0,,58.09724374213926
2025-03-01,超R,武将,武将,1064,望月千代女SSR,49.68378767637382,0.0,,49.68378767637382
2025-03-01,微R,武将,武将,1083,暗·茶茶UR,0.0,0.0,,0.0
2025-04-01,大R,武将,武将,1287,S28柿崎景家UR,3164.461453339556,0.0,,3164.461453339556
2025-03-01,大R,武将,武将,1143,勇·本多忠胜SSR+,87.55394118335316,0.0,,87.55394118335316
2025-04-01,中R,武将,武将,348080,武将,188.28449597774053,0.0,,188.28449597774053
2025-03-01,小R,武将,武将,1178,S6德川秀忠UR,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,1162,柔·浓姬UR,0.0,0.0,,0.0
2025-04-01,大R,武将,武将,1042,浅井长政SSR,11.840596886287473,0.0,,11.840596886287473
2025-04-01,大R,武将,武将,1263,S20生驹吉乃UR,126.71890485123201,0.0,,126.71890485123201
2025-03-01,非R,武将,武将,348064,武将,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1083,暗·茶茶UR,7.03280123917847,0.0,,7.03280123917847
2025-04-01,超R,武将,武将,1153,刚·真田幸村UR,87.81151515771707,0.0,,87.81151515771707
2025-04-01,中R,武将,武将,1212,刚·宇喜多秀家UR,10.759432107535059,0.0,,10.759432107535059
2025-04-01,非R,武将,武将,1180,S6阿江SSR+,0.0,0.0,,0.0
2025-04-01,,武将,武将,1052,光·真田幸村UR,0.0,0.0,,0.0
2025-04-01,大R,武将,武将,1087,光·北条氏康UR,2.343651135267422,0.0,,2.343651135267422
2025-04-01,小R,武将,武将碎片,,武将碎片,893.1771428571428,32.695447108928576,,925.8725899660714
2025-04-01,微R,武将,升级突破,,升级突破,991.8877810504093,4.250583372840764,,996.1383644232501
2025-03-01,大R,神器,神器突破,,,35.727085714285714,0.0,,35.727085714285714
2025-03-01,中R,武将,武将碎片,1013,阿松SSR,21.709166666666672,0.0,,21.709166666666672
2025-04-01,,武将,武将,1170,谋·竹中半兵卫SSR+,0.0,0.0,,0.0
2025-04-01,中R,武将,武将,1192,S9柳生宗严UR,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1029,茶茶SR,0.0,0.0,,0.0
2025-03-01,超R,武将,武将,,武将,100436.08813930409,0.0,,100436.08813930409
2025-03-01,非R,武将,武将,1020,浓姬SSR,0.0,0.0,,0.0
2025-04-01,小R,战旗,战旗,,,4514.524692205203,0.0,,4514.524692205203
2025-03-01,非R,武将,武将,1045,足利义辉SSR,0.0,0.0,,0.0
2025-03-01,小R,神威,神威,,,5072.63237913386,0.0,,5072.63237913386
2025-04-01,小R,活动,活动,,,771.4644055961031,0.0,,771.4644055961031
2025-03-01,小R,武将,武将,1073,浓姬SR,31.33367261155726,0.0,,31.33367261155726
2025-04-01,大R,武将,武将,1037,本愿寺显如R,632.3435119338873,0.0,,632.3435119338873
2025-04-01,中R,武将,武将,1076,浅井长政SR,144.4090914101166,0.0,,144.4090914101166
2025-04-01,小R,武将,武将,1045,足利义辉SSR,7.152437292251739,0.0,,7.152437292251739
2025-04-01,,武将,武将,1044,黑田官兵卫SR,3.6162328123255745,0.0,,3.6162328123255745
2025-03-01,小R,武将,武将,1066,佐佐木小次郎SSR,4.904682972574883,0.0,,4.904682972574883
2025-04-01,微R,武将,武将,317918,武将,17.025775794456102,0.0,,17.025775794456102
2025-03-01,小R,武将,武将,1134,谋·德川家康SSR+,57.52971424170188,0.0,,57.52971424170188
2025-04-01,中R,武将,武将,1063,森兰丸SSR,37.78437500078088,0.0,,37.78437500078088
2025-04-01,非R,武将,武将,1303,耀足利义辉UR,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,328095,武将,52.423653047903905,0.0,,52.423653047903905
2025-03-01,小R,武将,武将,1040,阿国SSR+,17.97464307470992,0.0,,17.97464307470992
2025-03-01,非R,武将,武将,1051,光·本多忠胜UR,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1020,浓姬SSR,43.856113532814945,0.0,,43.856113532814945
2025-03-01,超R,武将,武将,328085,武将,505.708383168017,0.0,,505.708383168017
2025-03-01,微R,武将,武将,1046,今川义元SSR,12.80422732731837,0.0,,12.80422732731837
2025-03-01,小R,武将,武将,1150,勇·望月千代女SSR,35.325011903158355,0.0,,35.325011903158355
2025-03-01,非R,武将,武将,1084,光·立花訚千代UR,0.0,0.0,,0.0
2025-03-01,超R,武将,武将,1312,S35真田幸隆SSR+,2384.5197220333025,0.0,,2384.5197220333025
2025-04-01,小R,武将,武将,1059,光·上杉谦信UR,8.570543507517911,0.0,,8.570543507517911
2025-04-01,大R,武将,武将,308386,武将,3329.0786373700084,0.0,,3329.0786373700084
2025-03-01,非R,武将,武将,1153,刚·真田幸村UR,0.0,0.0,,0.0
2025-04-01,中R,武将,武将,1012,阿市SSR+,213.97263115823426,0.0,,213.97263115823426
2025-04-01,小R,武将,武将,1133,勇·真田幸村SSR+,208.44601266748126,0.0,,208.44601266748126
2025-04-01,非R,武将,武将,1254,S17细川藤孝UR,0.0,0.0,,0.0
2025-04-01,,武将,武将,1291,联动-查理曼UR,0.0,0.0,,0.0
2025-03-01,超R,武将,武将,1013,阿松SSR,75.98904463499015,0.0,,75.98904463499015
2025-04-01,中R,武将,武将,1289,S29佐久间盛政UR,87.11967836442186,0.0,,87.11967836442186
2025-04-01,超R,武将,武将,1105,TW玉子UR,190.13424672480133,0.0,,190.13424672480133
2025-03-01,中R,武将,武将,1263,S20生驹吉乃UR,3.6194870308441613,0.0,,3.6194870308441613
2025-04-01,微R,武将,武将,1303,耀足利义辉UR,0.6230936842331856,0.0,,0.6230936842331856
2025-04-01,大R,武将,武将,1032,石田三成SSR,57.406225822868116,0.0,,57.406225822868116
2025-04-01,微R,武将,武将,1193,S9千利休UR,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,1306,联动-风魔小太郎UR,0.0,0.0,,0.0
2025-04-01,,武将,武将,1021,伊达政宗SSR,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1093,光·井伊直虎UR,66.4611722094069,0.0,,66.4611722094069
2025-04-01,非R,神威,铭刻,,,223.5502582894286,6.418144524348718,,229.96840281377732
2025-03-01,大R,金币,金币,,,0.0,0.0,61191.06638288573,0.0
2025-04-01,超R,武将,游园会,,游园会,6016.414160077439,1001.7338338228972,2337.3789455867595,7018.147993900337
2025-03-01,超R,神威,神砂,,,1241.5762628827483,809.9011403040797,,2051.4774031868283
2025-04-01,微R,武将,武将碎片,1015,德川家康SSR+,44.658857142857144,0.0,,44.658857142857144
2025-04-01,中R,武将,武将碎片,1040,阿国SSR+,44.658857142857144,0.0,,44.658857142857144
2025-03-01,中R,国宝,国宝升级,,,129.43233684210526,0.0,,129.43233684210526
2025-03-01,大R,武将,武将升星,,武将升星,167.47071428571428,32.28610707239264,,199.75682135810692
2025-03-01,大R,计策,计策,,,6240.16590681155,906.1078826454412,,7146.273789456991
2025-04-01,非R,武将,武将,1149,勇·森兰丸SSR,1.109633789515713,0.0,,1.109633789515713
2025-04-01,超R,武将,武将,1036,立花宗茂SR,211.1686751233736,0.0,,211.1686751233736
2025-03-01,非R,武将,武将,1028,真田信幸SR,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,308384,武将,3.068874833043444,0.0,,3.068874833043444
2025-03-01,非R,武将,武将,1170,谋·竹中半兵卫SSR+,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,1021,伊达政宗SSR,0.5150615146529941,0.0,,0.5150615146529941
2025-04-01,微R,武将,武将,1068,木下秀吉SR,28.56139050578267,0.0,,28.56139050578267
2025-04-01,微R,武将,武将,1145,勇·足利义辉SSR,69.36391580046698,0.0,,69.36391580046698
2025-03-01,超R,武将,武将,1047,小早川隆景SR,312.18520164299497,0.0,,312.18520164299497
2025-04-01,非R,武将,武将,328095,武将,21.652334562136225,0.0,,21.652334562136225
2025-04-01,小R,武将,武将,1165,柔·井伊直虎UR,95.94111324779139,0.0,,95.94111324779139
2025-04-01,小R,武将,武将,1024,长宗我部元亲SR,28.549185402507742,0.0,,28.549185402507742
2025-03-01,大R,武将,武将,1144,援·阿国SSR+,958.1800727231865,0.0,,958.1800727231865
2025-03-01,超R,武将,武将,1121,谋·织田信长SSR+,1239.3319875952438,0.0,,1239.3319875952438
2025-03-01,小R,武将,武将,1046,今川义元SSR,1.9167013879990003,0.0,,1.9167013879990003
2025-03-01,超R,武将,武将,317921,武将,728.9180841982622,0.0,,728.9180841982622
2025-04-01,非R,武将,武将,1087,光·北条氏康UR,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1104,TW鹤姬UR,0.0,0.0,,0.0
2025-03-01,小R,武将,武将,1169,勇·前田利家SSR+,3.6095609132650304,0.0,,3.6095609132650304
2025-04-01,小R,武将,武将,1020,浓姬SSR,4.244806108102915,0.0,,4.244806108102915
2025-04-01,,武将,武将,308385,武将,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1165,柔·井伊直虎UR,99.22784523519307,0.0,,99.22784523519307
2025-04-01,,武将,武将,308384,武将,0.0,0.0,,0.0
2025-04-01,,武将,武将,1143,勇·本多忠胜SSR+,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,1156,刚·伊达政宗UR,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1207,S12本愿寺显如SSR+,0.0,0.0,,0.0
2025-03-01,中R,武将,武将,1141,柔·望月千代女UR,19.72886666817447,0.0,,19.72886666817447
2025-04-01,大R,武将,武将,338003,武将,28.77258460243281,0.0,,28.77258460243281
2025-04-01,微R,武将,武将,1289,S29佐久间盛政UR,3.7687707740721605,0.0,,3.7687707740721605
2025-04-01,大R,武将,武将,1015,德川家康SSR+,949.3215625880582,0.0,,949.3215625880582
2025-04-01,中R,武将,武将,1218,S15神原康政SSR+,0.013486394694760493,0.0,,0.013486394694760493
2025-04-01,超R,武将,武将,1061,茶茶SSR,13.977764353516214,0.0,,13.977764353516214
2025-03-01,非R,武将,武将,328107,武将,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,1214,S14三条之方UR,0.0,0.0,,0.0
2025-03-01,大R,武将,"2024春日祭",,"2024春日祭",9485.429609999997,6656.59870773936,15532.06365139184,16142.028317739358
2025-04-01,中R,金币,综合道具,,,0.0,0.0,232.14913377998823,0.0
2025-04-01,微R,武将,武将碎片,348086,武将碎片,721.4123076923078,233.20406321230772,,954.6163709046155
2025-03-01,非R,金币,通用资源,,,0.0,0.0,,0.0
2025-03-01,超R,武将,武将碎片,1312,S35真田幸隆SSR+,297.7257142857143,113.35244131714285,,411.0781556028571
2025-03-01,小R,武将,武将碎片,1120,援·阿初SSR,43.20137948834983,0.0,,43.20137948834983
2025-04-01,微R,武将,武将碎片,348089,武将碎片,162.224588004779,5.104954308591637,,167.32954231337064
2025-04-01,小R,武将,超级转盘,,超级转盘,112.54031999999998,45.68116626432,106.58938795008,158.22148626432
2025-04-01,大R,武将,武将,1209,S13大友宗麟UR,53.451279151861506,0.0,,53.451279151861506
2025-04-01,微R,武将,武将,1202,S11太原雪斋UR,0.0,0.0,,0.0
2025-03-01,小R,武将,游园会,,游园会,0.0,19.82490269952,46.25810629888,19.82490269952
2025-04-01,非R,战旗,战旗招募,,,5.001792,0.0,,5.001792
2025-04-01,大R,武将,武将,328063,武将,70.3037902940446,0.0,,70.3037902940446
2025-04-01,微R,浮世绘,浮世绘升级,,,145.8856,0.0,,145.8856
2025-03-01,小R,武将,武将碎片,1061,茶茶SSR,21.709166666666672,0.0,,21.709166666666672
2025-03-01,中R,武将,武将,1160,刚·武田信玄UR,22.39072514791958,0.0,,22.39072514791958
2025-04-01,非R,武将,武将,1140,直江兼续R,150.04836826816322,0.0,,150.04836826816322
2025-04-01,非R,武将,武将,1070,明智光秀SR,3.2143744038884523,0.0,,3.2143744038884523
2025-03-01,小R,武将,武将,1036,立花宗茂SR,39.61355231251241,0.0,,39.61355231251241
2025-04-01,非R,武将,武将,1123,勇·宫本武藏SSR,3.224244465454788,0.0,,3.224244465454788
2025-03-01,非R,武将,武将,1137,谋·石田三成SSR,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1069,长尾景虎SR,164.5421720337296,0.0,,164.5421720337296
2025-03-01,非R,武将,武将,348051,武将,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,1030,阿初R,130.7632716787731,0.0,,130.7632716787731
2025-04-01,微R,武将,武将,1119,援·宁宁SSR,24.095631182979712,0.0,,24.095631182979712
2025-03-01,中R,武将,武将,1037,本愿寺显如R,861.109041198849,0.0,,861.109041198849
2025-03-01,中R,武将,武将,1008,织田信长SSR+,393.891846040958,0.0,,393.891846040958
2025-03-01,非R,武将,武将,1127,谋·上杉谦信SSR+,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1132,援·阿市SSR+,31.07654812140925,0.0,,31.07654812140925
2025-03-01,大R,武将,武将,1118,援·阿松SSR,1311.585406038179,0.0,,1311.585406038179
2025-03-01,中R,武将,武将,1119,援·宁宁SSR,382.5721868906815,0.0,,382.5721868906815
2025-03-01,小R,武将,武将,1151,德寿丸SR,42.486032366817376,0.0,,42.486032366817376
2025-04-01,小R,武将,武将,1168,勇·阿江SSR,27.537882125164614,0.0,,27.537882125164614
2025-04-01,,武将,武将,348052,武将,12.280970431798083,0.0,,12.280970431798083
2025-03-01,大R,武将,武将,1074,毛利元就SR,212.39762591501767,0.0,,212.39762591501767
2025-03-01,超R,武将,武将,1310,"2025元旦足利义辉",2759.5707808344955,0.0,,2759.5707808344955
2025-04-01,大R,武将,武将,1025,片仓小十郎R,625.8728689277518,0.0,,625.8728689277518
2025-03-01,小R,武将,武将,1045,足利义辉SSR,14.429180370477084,0.0,,14.429180370477084
2025-04-01,微R,武将,武将,1018,上杉谦信SSR+,21.057679624525573,0.0,,21.057679624525573
2025-04-01,中R,武将,武将,329096,武将,1351.5696941732047,0.0,,1351.5696941732047
2025-04-01,小R,武将,武将,1123,勇·宫本武藏SSR,28.366424559789134,0.0,,28.366424559789134
2025-04-01,小R,武将,武将,1015,德川家康SSR+,33.796893798630656,0.0,,33.796893798630656
2025-04-01,超R,武将,武将,1029,茶茶SR,174.06953658304286,0.0,,174.06953658304286
2025-03-01,微R,武将,武将,1147,谋·茶茶SSR,28.000917480779876,0.0,,28.000917480779876
2025-04-01,,化境,化境,,,4.707705332189265,0.0,,4.707705332189265
2025-03-01,中R,武将,武将,1146,谋·今川义元SSR,244.96526195804228,0.0,,244.96526195804228
2025-04-01,微R,武将,武将,1165,柔·井伊直虎UR,115.38667693788237,0.0,,115.38667693788237
2025-03-01,大R,武将,武将,1127,谋·上杉谦信SSR+,1064.4038078180174,0.0,,1064.4038078180174
2025-03-01,非R,武将,武将,1299,联动-望月千代女UR,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,328060,武将,1841.8340851871865,0.0,,1841.8340851871865
2025-04-01,微R,武将,武将,1198,柔·甲斐姬UR,0.4610152485238512,0.0,,0.4610152485238512
2025-03-01,中R,武将,武将,308446,武将,434.8698785154245,0.0,,434.8698785154245
2025-03-01,超R,武将,武将,328105,武将,564.1769157381129,0.0,,564.1769157381129
2025-03-01,小R,武将,武将,1014,立花訚千代SSR,5.207270721772145,0.0,,5.207270721772145
2025-04-01,非R,武将,武将,1105,TW玉子UR,0.0,0.0,,0.0
2025-04-01,超R,武将,武将,1084,光·立花訚千代UR,119.84912723190467,0.0,,119.84912723190467
2025-03-01,中R,武将,武将,1291,联动-查理曼UR,216.70533278783984,0.0,,216.70533278783984
2025-04-01,,武将,武将,1168,勇·阿江SSR,1.00384871464574,0.0,,1.00384871464574
2025-03-01,中R,武将,武将,1306,联动-风魔小太郎UR,79.74312206663366,0.0,,79.74312206663366
2025-04-01,大R,武将,武将,1013,阿松SSR,26.46892080685056,0.0,,26.46892080685056
2025-04-01,大R,武将,武将,1053,光·伊达政宗UR,76.80185604137614,0.0,,76.80185604137614
2025-03-01,中R,武将,武将,1303,耀足利义辉UR,13.965073790895234,0.0,,13.965073790895234
2025-04-01,非R,武将,武将,1214,S14三条之方UR,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,1193,S9千利休UR,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1172,S5绫姬UR,10.746820852213721,0.0,,10.746820852213721
2025-03-01,中R,武将,升级突破,,升级突破,883.9238276571432,583.5662050854627,,1467.4900327426058
2025-04-01,中R,其他,通用资源,,,1769.544540260365,1064.4127492685,,2833.9572895288647
2025-04-01,大R,神武,神武突破,,,385.72677153171736,455.56792227456424,,841.2946938062817
2025-04-01,微R,武将,武将碎片,348085,武将碎片,947.3090909090907,86.12650061818182,,1033.4355915272727
2025-04-01,微R,武将,武将,1259,S18山中幸盛SSR+,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1293,S30丹羽长秀SSR+,0.0,0.0,,0.0
2025-03-01,超R,武将,武将,338002,武将,9.825332991734948,0.0,,9.825332991734948
2025-04-01,小R,武将,武将升星,,武将升星,76.71460122699386,37.88377973742332,,114.59838096441717
2025-03-01,中R,武将,武将,1172,S5绫姬UR,4.176682154701823,0.0,,4.176682154701823
2025-04-01,微R,武将,武将,1179,S6千姬SSR+,0.004159670266630371,0.0,,0.004159670266630371
2025-03-01,微R,武将,武将升星,,武将升星,38.35730061349693,0.0,,38.35730061349693
2025-03-01,超R,铭刻,铭刻,,,17182.899017222793,607.6568366191306,,17790.555853841925
2025-03-01,非R,旗阵,旗阵,,,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,1068,木下秀吉SR,12.142889975616592,0.0,,12.142889975616592
2025-03-01,中R,改造,改造,,,8321.020927996655,1055.6996112693328,,9376.720539265987
2025-04-01,大R,武将,武将,1030,阿初R,652.3696793520062,0.0,,652.3696793520062
2025-04-01,大R,武将,武将,1075,今川义元SR,173.98728178277196,0.0,,173.98728178277196
2025-04-01,小R,武将,武将,1074,毛利元就SR,28.34714438763942,0.0,,28.34714438763942
2025-04-01,小R,神威,神威,,,4843.9871914492305,0.0,,4843.9871914492305
2025-04-01,微R,计策,计策,,,1424.2677564188243,24.021223492568748,,1448.288979911393
2025-04-01,微R,武将,武将,1037,本愿寺显如R,118.29300506295836,0.0,,118.29300506295836
2025-03-01,非R,武将,武将,1150,勇·望月千代女SSR,0.0,0.0,,0.0
2025-03-01,微R,神器,神器,,,666.1417650380944,0.0,,666.1417650380944
2025-04-01,中R,武将,武将,1067,织田信长SR,176.53285153857522,0.0,,176.53285153857522
