act_tag,pay_tag,type,dis_type1,dis_type2,users,target_sum,target_count
20250303-20250305-3,未活跃,抽奖每日渠道,玩家付费,2025-03-04,19,158.0,61
20241223-20241225-3,大R,抽奖每日渠道,玩家付费,2024-12-23,34,362.0,151
20250311-20250313-3,超R,抽奖每日渠道,购买,2025-03-13,4,428.0,11
20241211-20241213-3,非R,抽奖每日渠道,购买,2024-12-12,3,132.0,11
20241223-20241225-3,非R,抽奖每日渠道,出生获得,2024-12-24,177,6090.0,360
20250405-20250407-3,微R,抽奖每日渠道,玩家付费,2025-04-06,251,2265.0,959
20250125-20250127-3,微R,直购礼包礼包聚合1,神武锻造-购买档位4,,1,62.5224,1
20250211-20250213-3,中R,直购礼包礼包聚合1,神武锻造-购买档位4,,1,60.0,1
20250319-20250321-3,超R,直购礼包礼包聚合1,神武锻造-购买档位1,,5,1247.7271,38
20241128-20241130-3,小R,直购礼包礼包聚合2,小R,,9,4078.3433000000014,34
20250219-20250221-3,非R,直购礼包礼包聚合2,非R,,5,356.51,8
20250101-20250103-3,大R,直购礼包礼包聚合2,大R,,12,10992.510199999993,101
20250424-20250426-3,大R,抽奖渠道,购买,,17,3180.0,106
20250125-20250127-3,超R,抽奖渠道,玩家付费,,17,613.0,237
20250211-20250213-3,微R,抽奖渠道,玩家付费,,274,6854.0,2913
20250219-20250221-3,大R,抽奖渠道,出生获得,,31,4000.0,264
20250311-20250313-3,非R,抽奖每日渠道,购买,2025-03-13,2,24.0,2
20250319-20250321-3,小R,抽奖每日渠道,出生获得,2025-03-21,45,1490.0,96
20250211-20250213-3,中R,抽奖每日渠道,出生获得,2025-02-11,92,8540.0,530
20250412-20250414-3,超R,抽奖每日渠道,玩家付费,2025-04-13,17,198.0,77
20241211-20241213-3,超R,抽奖每日渠道,出生获得,2024-12-13,5,350.0,22
20250319-20250321-3,小R,抽奖每日渠道,出生获得,2025-03-19,56,3580.0,204
20250319-20250321-3,大R,抽奖每日渠道,出生获得,2025-03-20,15,880.0,60
20250424-20250426-3,微R,抽奖每日渠道,玩家付费,2025-04-24,247,2116.0,909
20250125-20250127-3,小R,抽奖每日渠道,玩家付费,2025-01-25,150,1559.0,702
20250327-20250329-3,大R,抽奖每日渠道,玩家付费,2025-03-29,32,360.0,151
20250424-20250426-3,超R,直购礼包礼包聚合1,神武锻造-购买档位1,,6,1432.2618999999997,44
20250424-20250426-3,中R,抽奖渠道,购买,,16,660.0,50
20250522-20250524-3,未活跃,抽奖渠道,玩家付费,,30,405.0,168
20241128-20241130-3,小R,抽奖渠道,出生获得,,106,9900.0,609
20250303-20250305-3,微R,抽奖渠道,玩家付费,,263,6524.0,2880
20250211-20250213-3,小R,抽奖每日渠道,购买,2025-02-11,2,92.0,6
20250522-20250524-3,非R,抽奖每日渠道,玩家付费,2025-05-24,1210,8937.0,3803
20250522-20250524-3,超R,抽奖每日渠道,购买,2025-05-24,5,1216.0,32
20250412-20250414-3,小R,抽奖每日渠道,出生获得,2025-04-13,52,2300.0,140
20250424-20250426-3,大R,抽奖每日渠道,购买,2025-04-26,10,1172.0,40
20250319-20250321-3,中R,抽奖每日渠道,购买,2025-03-19,8,280.0,20
20250327-20250329-3,超R,抽奖每日渠道,购买,2025-03-27,6,1632.0,42
20250327-20250329-3,中R,抽奖每日渠道,购买,2025-03-29,12,532.0,27
20250114-20250116-3,小R,抽奖每日渠道,出生获得,2025-01-15,41,1600.0,99
20250522-20250524-3,超R,抽奖每日渠道,购买,2025-05-23,3,944.0,25
20250211-20250213-3,微R,抽奖每日渠道,玩家付费,2025-02-13,253,2263.0,958
20250101-20250103-3,大R,抽奖每日渠道,玩家付费,2025-01-01,32,390.0,162
20250101-20250103-3,大R,抽奖每日渠道,购买,2025-01-01,9,1388.0,39
20250125-20250127-3,未活跃,抽奖每日渠道,购买,2025-01-26,1,48.0,4
20241211-20241213-3,大R,抽奖每日渠道,玩家付费,2024-12-12,33,382.0,169
20250219-20250221-3,大R,直购礼包礼包聚合1,神武锻造-购买档位1,,12,2395.9945000000002,74
20250114-20250116-3,中R,直购礼包礼包聚合1,神武锻造-购买档位1,,22,3822.3846000000017,117
20250319-20250321-3,超R,直购礼包礼包聚合1,神武锻造-购买档位2,,1,1800.0,15
20250125-20250127-3,超R,直购礼包礼包聚合1,神武锻造-购买档位1,,7,2171.9944999999993,67
20250311-20250313-3,超R,直购礼包礼包聚合1,神武锻造-购买档位1,,5,1021.8608000000003,31
20250101-20250103-3,微R,直购礼包礼包聚合1,神武锻造-购买档位1,,1,32.0,1
20250506-20250508-3,非R,抽奖渠道,玩家付费,,1382,26964.0,11647
20250506-20250508-3,超R,抽奖渠道,出生获得,,14,1950.0,128
20250303-20250305-3,未活跃,抽奖渠道,玩家付费,,29,438.0,173
20250303-20250305-3,中R,抽奖渠道,购买,,28,3984.0,159
20250101-20250103-3,中R,抽奖渠道,出生获得,,99,10040.0,638
20241211-20241213-3,小R,抽奖渠道,玩家付费,,154,4195.0,1803
20250101-20250103-3,超R,抽奖渠道,购买,,6,656.0,20
20250319-20250321-3,超R,抽奖每日渠道,玩家付费,2025-03-21,17,177.0,66
20250327-20250329-3,小R,抽奖每日渠道,出生获得,2025-03-27,48,3020.0,175
20250303-20250305-3,非R,抽奖每日渠道,出生获得,2025-03-04,231,8270.0,491
20250211-20250213-3,小R,抽奖每日渠道,玩家付费,2025-02-13,144,1330.0,563
20250412-20250414-3,大R,抽奖每日渠道,购买,2025-04-13,14,424.0,32
20250405-20250407-3,大R,抽奖每日渠道,购买,2025-04-05,9,1600.0,33
20250114-20250116-3,微R,抽奖每日渠道,出生获得,2025-01-15,66,2310.0,138
20250101-20250103-3,超R,抽奖每日渠道,出生获得,2025-01-01,5,530.0,34
20250101-20250103-3,小R,抽奖每日渠道,购买,2025-01-01,7,1096.0,23
20250506-20250508-3,未活跃,抽奖每日渠道,玩家付费,2025-05-07,12,100.0,41
20250125-20250127-3,小R,抽奖每日渠道,出生获得,2025-01-26,56,2460.0,161
20250101-20250103-3,未活跃,抽奖每日渠道,玩家付费,2025-01-03,70,558.0,237
20250405-20250407-3,中R,直购礼包礼包聚合1,神武锻造-购买档位1,,21,2168.2619,67
20250114-20250116-3,大R,直购礼包礼包聚合1,神武锻造-购买档位2,,7,2315.3136,19
20241128-20241130-3,非R,直购礼包礼包聚合1,神武锻造-购买档位1,,3,459.1978,14
20250125-20250127-3,小R,直购礼包礼包聚合1,神武锻造-购买档位2,,5,1095.1344,9
20250405-20250407-3,大R,抽奖渠道,玩家付费,,34,1117.0,463
20250219-20250221-3,未活跃,抽奖渠道,玩家付费,,51,826.0,319
20250101-20250103-3,小R,抽奖渠道,购买,,10,1192.0,31
20250125-20250127-3,微R,抽奖渠道,玩家付费,,274,7238.0,3214
20250211-20250213-3,小R,抽奖渠道,购买,,8,284.0,22
20241223-20241225-3,大R,抽奖渠道,玩家付费,,34,1116.0,476
20250319-20250321-3,大R,抽奖每日渠道,玩家付费,2025-03-21,34,370.0,159
20250319-20250321-3,未活跃,抽奖每日渠道,玩家付费,2025-03-21,11,52.0,23
20250424-20250426-3,小R,抽奖每日渠道,玩家付费,2025-04-26,151,1368.0,580
20250319-20250321-3,小R,抽奖每日渠道,玩家付费,2025-03-19,147,1400.0,606
20250114-20250116-3,微R,抽奖每日渠道,购买,2025-01-14,1,12.0,1
20250211-20250213-3,非R,抽奖每日渠道,购买,2025-02-13,5,292.0,12
20250311-20250313-3,微R,抽奖每日渠道,购买,2025-03-13,1,32.0,1
20241223-20241225-3,大R,抽奖每日渠道,出生获得,2024-12-23,26,1960.0,120
20241223-20241225-3,大R,抽奖每日渠道,购买,2024-12-23,8,796.0,26
20250327-20250329-3,未活跃,抽奖每日渠道,玩家付费,2025-03-29,4,17.0,7
20250219-20250221-3,超R,抽奖每日渠道,购买,2025-02-19,7,2428.0,45
20250506-20250508-3,超R,抽奖每日渠道,玩家付费,2025-05-07,17,189.0,71
20250219-20250221-3,大R,抽奖每日渠道,玩家付费,2025-02-21,34,381.0,173
20250219-20250221-3,小R,抽奖每日渠道,玩家付费,2025-02-21,142,1366.0,584
20250405-20250407-3,超R,抽奖每日渠道,玩家付费,2025-04-06,17,193.0,76
20241211-20241213-3,非R,抽奖每日渠道,出生获得,2024-12-12,214,7380.0,450
20250303-20250305-3,中R,抽奖每日渠道,玩家付费,2025-03-05,143,1521.0,646
20250101-20250103-3,非R,直购礼包礼包聚合1,神武锻造-购买档位1,,5,773.5989,24
20241128-20241130-3,未活跃,直购礼包礼包聚合1,神武锻造-购买档位1,,1,101.59890000000001,3
20250327-20250329-3,未活跃,抽奖渠道,出生获得,,5,240.0,16
20250303-20250305-3,中R,抽奖渠道,出生获得,,117,12330.0,784
20250114-20250116-3,超R,抽奖渠道,出生获得,,14,1630.0,106
20241223-20241225-3,未活跃,抽奖渠道,玩家付费,,103,1602.0,688
20250101-20250103-3,微R,抽奖渠道,出生获得,,137,9650.0,589
20241211-20241213-3,非R,抽奖渠道,玩家付费,,1432,27072.0,11589
20250412-20250414-3,超R,抽奖每日渠道,玩家付费,2025-04-14,17,192.0,71
20250424-20250426-3,小R,抽奖每日渠道,出生获得,2025-04-25,48,1930.0,114
20250114-20250116-3,大R,抽奖每日渠道,购买,2025-01-14,6,856.0,17
20250412-20250414-3,微R,抽奖每日渠道,出生获得,2025-04-12,104,6720.0,389
20241223-20241225-3,非R,抽奖每日渠道,出生获得,2024-12-23,197,10880.0,642
20250327-20250329-3,中R,抽奖每日渠道,出生获得,2025-03-28,55,1920.0,114
20250211-20250213-3,大R,抽奖每日渠道,出生获得,2025-02-13,11,690.0,47
20241128-20241130-3,微R,抽奖每日渠道,出生获得,2024-11-29,85,3510.0,223
20250412-20250414-3,超R,抽奖每日渠道,出生获得,2025-04-13,3,340.0,22
20250101-20250103-3,超R,抽奖每日渠道,出生获得,2025-01-03,5,200.0,12
20241223-20241225-3,小R,抽奖每日渠道,购买,2024-12-24,1,48.0,4
20250319-20250321-3,大R,抽奖每日渠道,玩家付费,2025-03-20,32,399.0,164
20250319-20250321-3,非R,抽奖每日渠道,购买,2025-03-20,1,12.0,1
20241128-20241130-3,大R,抽奖每日渠道,购买,2024-11-28,16,3872.0,82
20241128-20241130-3,小R,抽奖每日渠道,购买,2024-11-28,3,484.0,18
20241223-20241225-3,中R,直购礼包礼包聚合1,神武锻造-购买档位3,,2,8128.036000000001,13
20250101-20250103-3,小R,直购礼包礼包聚合1,神武锻造-购买档位3,,2,3119.2144,5
20250319-20250321-3,大R,直购礼包礼包聚合1,神武锻造-购买档位3,,1,1844.4107999999999,3
20241211-20241213-3,微R,直购礼包礼包聚合1,神武锻造-购买档位4,,1,62.5224,1
20250522-20250524-3,大R,直购礼包礼包聚合1,神武锻造-购买档位4,,1,60.0,1
20241223-20241225-3,微R,抽奖渠道,出生获得,,151,10630.0,645
20250319-20250321-3,大R,抽奖渠道,出生获得,,28,3470.0,226
20250405-20250407-3,中R,抽奖每日渠道,购买,2025-04-05,6,416.0,19
20250211-20250213-3,中R,抽奖每日渠道,出生获得,2025-02-12,58,2630.0,177
20250219-20250221-3,未活跃,抽奖每日渠道,出生获得,2025-02-19,9,390.0,24
20250424-20250426-3,非R,抽奖每日渠道,出生获得,2025-04-26,356,14580.0,903
20250522-20250524-3,中R,抽奖每日渠道,出生获得,2025-05-22,66,5300.0,324
20250125-20250127-3,小R,抽奖每日渠道,出生获得,2025-01-25,78,6410.0,382
20250114-20250116-3,超R,抽奖每日渠道,购买,2025-01-14,2,220.0,6
20250412-20250414-3,超R,抽奖每日渠道,出生获得,2025-04-14,4,390.0,24
20250125-20250127-3,未活跃,抽奖每日渠道,购买,2025-01-27,1,136.0,8
20250211-20250213-3,大R,抽奖每日渠道,玩家付费,2025-02-13,34,337.0,144
20241223-20241225-3,微R,抽奖每日渠道,购买,2024-12-23,1,32.0,1
20250311-20250313-3,小R,抽奖每日渠道,玩家付费,2025-03-13,151,1412.0,604
20250424-20250426-3,小R,抽奖每日渠道,玩家付费,2025-04-25,143,1259.0,546
20250125-20250127-3,未活跃,抽奖每日渠道,出生获得,2025-01-26,14,730.0,43
20241211-20241213-3,微R,抽奖每日渠道,购买,2024-12-12,1,12.0,1
20250405-20250407-3,小R,抽奖每日渠道,购买,2025-04-06,1,12.0,1
20250303-20250305-3,大R,抽奖每日渠道,玩家付费,2025-03-05,33,383.0,163
20241211-20241213-3,非R,直购礼包礼包聚合1,神武锻造-购买档位1,,6,976.7967000000002,30
20250522-20250524-3,小R,直购礼包礼包聚合1,神武锻造-购买档位1,,4,493.06410000000005,15
20250219-20250221-3,超R,直购礼包礼包聚合1,神武锻造-购买档位3,,5,15686.464799999996,25
20250125-20250127-3,非R,直购礼包礼包聚合1,神武锻造-购买档位1,,4,201.3315,6
20250114-20250116-3,中R,直购礼包礼包聚合1,神武锻造-购买档位3,,1,2459.2144,4
20250319-20250321-3,微R,直购礼包礼包聚合2,微R,,2,101.59890000000001,3
20250506-20250508-3,中R,抽奖渠道,购买,,24,1300.0,90
20250327-20250329-3,微R,抽奖渠道,出生获得,,155,10150.0,607
20250125-20250127-3,未活跃,抽奖渠道,出生获得,,31,2670.0,162
20250311-20250313-3,超R,抽奖渠道,出生获得,,14,1870.0,124
20250114-20250116-3,小R,抽奖渠道,出生获得,,96,7790.0,492
20241223-20241225-3,中R,抽奖渠道,出生获得,,97,9550.0,604
20241223-20241225-3,非R,抽奖渠道,出生获得,,441,27510.0,1673
20250101-20250103-3,小R,抽奖渠道,玩家付费,,156,4283.0,1873
20250405-20250407-3,小R,抽奖渠道,购买,,3,60.0,5
20250412-20250414-3,非R,抽奖每日渠道,购买,2025-04-14,1,12.0,1
20250311-20250313-3,大R,抽奖每日渠道,购买,2025-03-13,11,516.0,29
20250311-20250313-3,小R,抽奖每日渠道,购买,2025-03-13,4,92.0,6
20250424-20250426-3,中R,抽奖每日渠道,玩家付费,2025-04-25,138,1436.0,614
20250506-20250508-3,大R,抽奖每日渠道,出生获得,2025-05-06,24,2330.0,147
20250327-20250329-3,小R,抽奖每日渠道,购买,2025-03-28,1,12.0,1
20241223-20241225-3,超R,抽奖每日渠道,玩家付费,2024-12-25,17,167.0,61
20250211-20250213-3,大R,抽奖每日渠道,出生获得,2025-02-11,27,3200.0,210
20250405-20250407-3,大R,抽奖每日渠道,玩家付费,2025-04-07,34,369.0,152
20250303-20250305-3,中R,抽奖每日渠道,购买,2025-03-05,25,1624.0,71
20250303-20250305-3,微R,抽奖每日渠道,玩家付费,2025-03-05,247,2200.0,964
20250303-20250305-3,大R,抽奖每日渠道,购买,2025-03-05,16,2940.0,67
20250101-20250103-3,未活跃,抽奖每日渠道,购买,2025-01-03,1,36.0,3
20250506-20250508-3,微R,抽奖每日渠道,出生获得,2025-05-08,93,3960.0,256
20241223-20241225-3,小R,抽奖每日渠道,出生获得,2024-12-24,41,1750.0,109
20250327-20250329-3,大R,抽奖每日渠道,购买,2025-03-27,9,1508.0,27
20250319-20250321-3,超R,抽奖每日渠道,玩家付费,2025-03-20,17,199.0,78
20250303-20250305-3,大R,抽奖每日渠道,玩家付费,2025-03-03,32,368.0,156
20250327-20250329-3,超R,抽奖每日渠道,购买,2025-03-29,4,636.0,20
20250114-20250116-3,超R,抽奖每日渠道,购买,2025-01-15,5,856.0,26
20250114-20250116-3,小R,直购礼包礼包聚合2,小R,,8,1765.8690999999997,18
20250522-20250524-3,小R,直购礼包礼包聚合2,小R,,6,743.1537000000001,17
20241211-20241213-3,大R,直购礼包礼包聚合2,大R,,17,20189.555199999988,139
20250101-20250103-3,微R,直购礼包礼包聚合2,微R,,2,407.1344,4
20250125-20250127-3,中R,抽奖渠道,玩家付费,,145,4599.0,1995
20250125-20250127-3,微R,抽奖渠道,购买,,5,172.0,11
20250211-20250213-3,非R,抽奖渠道,出生获得,,561,39360.0,2399
20250211-20250213-3,超R,抽奖渠道,玩家付费,,17,571.0,216
20250303-20250305-3,大R,抽奖渠道,出生获得,,34,4590.0,300
20250114-20250116-3,大R,抽奖渠道,出生获得,,30,3960.0,256
20250219-20250221-3,微R,抽奖渠道,购买,,3,84.0,7
20250424-20250426-3,小R,抽奖渠道,购买,,5,232.0,7
20250219-20250221-3,小R,抽奖每日渠道,购买,2025-02-20,1,24.0,2
20250311-20250313-3,大R,抽奖每日渠道,购买,2025-03-12,6,980.0,24
20250125-20250127-3,超R,抽奖每日渠道,出生获得,2025-01-27,8,340.0,26
20250114-20250116-3,中R,抽奖每日渠道,购买,2025-01-14,12,1112.0,40
20250211-20250213-3,超R,抽奖每日渠道,玩家付费,2025-02-12,17,181.0,70
20241128-20241130-3,小R,抽奖每日渠道,玩家付费,2024-11-29,147,1387.0,613
20250219-20250221-3,非R,抽奖每日渠道,出生获得,2025-02-19,285,14160.0,818
20250219-20250221-3,微R,抽奖每日渠道,出生获得,2025-02-19,92,4750.0,264
20250522-20250524-3,大R,抽奖每日渠道,购买,2025-05-22,4,272.0,21
20250506-20250508-3,大R,抽奖每日渠道,出生获得,2025-05-07,15,440.0,30
20241211-20241213-3,非R,抽奖每日渠道,出生获得,2024-12-13,310,12800.0,836
20250424-20250426-3,小R,抽奖每日渠道,购买,2025-04-26,5,232.0,7
20241223-20241225-3,大R,抽奖每日渠道,出生获得,2024-12-24,21,1470.0,97
20250424-20250426-3,大R,抽奖每日渠道,出生获得,2025-04-24,18,1540.0,93
20250211-20250213-3,大R,直购礼包礼包聚合1,神武锻造-购买档位2,,12,5235.6720000000005,43
20250327-20250329-3,非R,直购礼包礼包聚合1,神武锻造-购买档位1,,1,160.0,5
20250125-20250127-3,非R,直购礼包礼包聚合1,神武锻造-购买档位2,,3,370.0896,3
20250219-20250221-3,非R,直购礼包礼包聚合1,神武锻造-购买档位1,,4,231.4652,7
20250522-20250524-3,中R,直购礼包礼包聚合2,中R,,14,2269.53,56
20241128-20241130-3,中R,直购礼包礼包聚合2,中R,,41,20293.1967,300
20250219-20250221-3,大R,直购礼包礼包聚合2,大R,,14,12214.450899999994,105
20250327-20250329-3,大R,直购礼包礼包聚合2,大R,,15,9943.324799999999,81
20250424-20250426-3,小R,直购礼包礼包聚合2,小R,,5,816.1351,7
20250424-20250426-3,大R,抽奖渠道,出生获得,,29,3790.0,247
20250424-20250426-3,超R,抽奖渠道,出生获得,,11,1600.0,105
20250303-20250305-3,小R,抽奖渠道,出生获得,,103,8860.0,538
20250319-20250321-3,大R,抽奖渠道,玩家付费,,34,1114.0,478
20250303-20250305-3,微R,抽奖每日渠道,出生获得,2025-03-04,77,2630.0,150
20250125-20250127-3,中R,抽奖每日渠道,玩家付费,2025-01-27,141,1505.0,627
20250211-20250213-3,中R,抽奖每日渠道,玩家付费,2025-02-13,140,1497.0,629
20250211-20250213-3,小R,抽奖每日渠道,出生获得,2025-02-13,58,2530.0,172
20250319-20250321-3,超R,抽奖每日渠道,购买,2025-03-21,4,1128.0,24
20250114-20250116-3,超R,抽奖每日渠道,出生获得,2025-01-16,4,210.0,15
20241211-20241213-3,中R,抽奖每日渠道,玩家付费,2024-12-12,137,1462.0,620
20241211-20241213-3,中R,抽奖每日渠道,购买,2024-12-13,24,1944.0,77
20241211-20241213-3,超R,抽奖每日渠道,玩家付费,2024-12-11,17,208.0,83
20250424-20250426-3,小R,抽奖每日渠道,出生获得,2025-04-26,61,2630.0,179
20250319-20250321-3,小R,抽奖每日渠道,玩家付费,2025-03-20,151,1489.0,630
20250125-20250127-3,大R,抽奖每日渠道,出生获得,2025-01-25,30,3280.0,211
20250327-20250329-3,小R,抽奖每日渠道,购买,2025-03-29,3,92.0,6
20250114-20250116-3,超R,直购礼包礼包聚合1,神武锻造-购买档位4,,1,60.0,1
20250412-20250414-3,超R,直购礼包礼包聚合1,神武锻造-购买档位1,,8,2011.9944999999996,62
20250125-20250127-3,超R,直购礼包礼包聚合1,神武锻造-购买档位2,,5,3615.1344,30
20250424-20250426-3,大R,直购礼包礼包聚合1,神武锻造-购买档位2,,5,1700.1792,14
20241223-20241225-3,小R,直购礼包礼包聚合1,神武锻造-购买档位3,,1,1229.6072,2
20250101-20250103-3,未活跃,直购礼包礼包聚合1,神武锻造-购买档位1,,1,101.59890000000001,3
20250319-20250321-3,小R,抽奖渠道,购买,,5,252.0,7
20250303-20250305-3,超R,抽奖渠道,玩家付费,,17,533.0,202
20250101-20250103-3,非R,抽奖渠道,玩家付费,,1440,27243.0,11999
20250101-20250103-3,大R,抽奖渠道,购买,,12,3092.0,101
20241223-20241225-3,小R,抽奖渠道,出生获得,,88,6730.0,406
20241211-20241213-3,中R,抽奖每日渠道,玩家付费,2024-12-11,140,1464.0,636
20241128-20241130-3,微R,抽奖每日渠道,出生获得,2024-11-28,106,7480.0,434
20241128-20241130-3,小R,抽奖每日渠道,玩家付费,2024-11-28,150,1454.0,619
20250125-20250127-3,中R,抽奖每日渠道,出生获得,2025-01-27,67,3460.0,239
20250211-20250213-3,非R,抽奖每日渠道,出生获得,2025-02-13,341,11800.0,773
20250412-20250414-3,非R,抽奖每日渠道,出生获得,2025-04-12,308,16350.0,941
20250424-20250426-3,中R,抽奖每日渠道,购买,2025-04-25,4,144.0,12
20250303-20250305-3,中R,抽奖每日渠道,出生获得,2025-03-03,78,6030.0,367
20241223-20241225-3,小R,抽奖每日渠道,出生获得,2024-12-25,59,2150.0,133
20241128-20241130-3,超R,抽奖每日渠道,购买,2024-11-29,7,2056.0,46
20250211-20250213-3,未活跃,抽奖每日渠道,玩家付费,2025-02-11,46,351.0,143
20250405-20250407-3,超R,抽奖每日渠道,购买,2025-04-05,5,1556.0,34
20241211-20241213-3,小R,抽奖每日渠道,出生获得,2024-12-13,65,2910.0,189
20250211-20250213-3,中R,直购礼包礼包聚合1,神武锻造-购买档位1,,29,5597.587899999997,173
20250319-20250321-3,非R,直购礼包礼包聚合1,神武锻造-购买档位1,,3,257.8663,8
20250311-20250313-3,非R,直购礼包礼包聚合1,神武锻造-购买档位1,,3,161.8663,5
20250412-20250414-3,非R,直购礼包礼包聚合1,神武锻造-购买档位1,,1,32.0,1
20241211-20241213-3,小R,直购礼包礼包聚合1,神武锻造-购买档位3,,1,614.8036,1
20250211-20250213-3,非R,直购礼包礼包聚合2,非R,,7,1051.3329,14
20250424-20250426-3,非R,抽奖渠道,玩家付费,,1394,25251.0,10746
20250424-20250426-3,超R,抽奖渠道,购买,,8,2964.0,82
20250114-20250116-3,未活跃,抽奖渠道,出生获得,,28,1880.0,114
20250522-20250524-3,大R,抽奖每日渠道,购买,2025-05-23,3,156.0,13
20250219-20250221-3,微R,抽奖每日渠道,玩家付费,2025-02-20,248,2232.0,994
20250219-20250221-3,中R,抽奖每日渠道,购买,2025-02-20,8,988.0,33
20250125-20250127-3,小R,抽奖每日渠道,出生获得,2025-01-27,60,2840.0,190
20250424-20250426-3,超R,抽奖每日渠道,出生获得,2025-04-25,2,100.0,5
20250506-20250508-3,大R,抽奖每日渠道,购买,2025-05-06,10,968.0,37
20250412-20250414-3,中R,抽奖每日渠道,玩家付费,2025-04-12,138,1522.0,666
20250211-20250213-3,小R,抽奖每日渠道,玩家付费,2025-02-12,144,1392.0,605
20241128-20241130-3,未活跃,抽奖每日渠道,出生获得,2024-11-29,18,560.0,33
20250219-20250221-3,非R,抽奖每日渠道,购买,2025-02-19,1,32.0,1
20250211-20250213-3,中R,抽奖每日渠道,玩家付费,2025-02-11,142,1525.0,661
20250219-20250221-3,大R,抽奖每日渠道,出生获得,2025-02-21,14,690.0,49
20250424-20250426-3,大R,抽奖每日渠道,出生获得,2025-04-26,17,1150.0,79
20250327-20250329-3,中R,抽奖每日渠道,出生获得,2025-03-27,63,3790.0,230
20250319-20250321-3,微R,抽奖每日渠道,玩家付费,2025-03-19,246,2093.0,925
20241128-20241130-3,微R,抽奖每日渠道,玩家付费,2024-11-28,251,2276.0,994
20250303-20250305-3,超R,抽奖每日渠道,出生获得,2025-03-03,8,700.0,41
20250114-20250116-3,微R,抽奖每日渠道,玩家付费,2025-01-15,245,2258.0,994
20250211-20250213-3,超R,直购礼包礼包聚合1,神武锻造-购买档位3,,6,10813.2324,17
20250219-20250221-3,非R,直购礼包礼包聚合1,神武锻造-购买档位2,,1,125.0448,1
20250219-20250221-3,大R,直购礼包礼包聚合1,神武锻造-购买档位2,,6,2305.224,19
20241211-20241213-3,超R,直购礼包礼包聚合1,神武锻造-购买档位3,,5,9628.8216,15
20250412-20250414-3,大R,直购礼包礼包聚合1,神武锻造-购买档位2,,7,1740.5375999999997,14
20250101-20250103-3,非R,直购礼包礼包聚合1,神武锻造-购买档位2,,2,725.0448,6
20241128-20241130-3,超R,直购礼包礼包聚合1,神武锻造-购买档位4,,4,365.0448,6
20250219-20250221-3,小R,直购礼包礼包聚合2,小R,,4,360.24260000000004,8
20250303-20250305-3,超R,直购礼包礼包聚合2,超R,,6,17357.43929999999,62
20250412-20250414-3,超R,抽奖渠道,玩家付费,,17,598.0,228
20250101-20250103-3,未活跃,抽奖渠道,购买,,2,100.0,5
20250327-20250329-3,小R,抽奖每日渠道,玩家付费,2025-03-28,146,1339.0,593
20250405-20250407-3,超R,抽奖每日渠道,玩家付费,2025-04-05,17,170.0,69
20241128-20241130-3,未活跃,抽奖每日渠道,玩家付费,2024-11-30,101,758.0,301
20241128-20241130-3,大R,抽奖每日渠道,购买,2024-11-30,16,2668.0,69
20250219-20250221-3,非R,抽奖每日渠道,购买,2025-02-20,2,24.0,2
20250211-20250213-3,大R,抽奖每日渠道,玩家付费,2025-02-11,34,420.0,182
20250412-20250414-3,非R,抽奖每日渠道,玩家付费,2025-04-13,1253,9965.0,4382
20250412-20250414-3,小R,抽奖每日渠道,玩家付费,2025-04-13,152,1458.0,641
20250412-20250414-3,超R,抽奖每日渠道,购买,2025-04-13,5,1888.0,37
20250327-20250329-3,未活跃,抽奖每日渠道,出生获得,2025-03-29,4,230.0,15
20250114-20250116-3,超R,抽奖每日渠道,玩家付费,2025-01-14,16,178.0,68
20250412-20250414-3,超R,抽奖每日渠道,购买,2025-04-14,4,1136.0,23
20250506-20250508-3,微R,抽奖每日渠道,玩家付费,2025-05-06,250,2245.0,999
20250405-20250407-3,超R,抽奖每日渠道,玩家付费,2025-04-07,17,157.0,59
20250125-20250127-3,超R,抽奖每日渠道,出生获得,2025-01-26,7,440.0,28
20250101-20250103-3,微R,抽奖每日渠道,出生获得,2025-01-03,96,3260.0,213
20250101-20250103-3,非R,抽奖每日渠道,购买,2025-01-03,4,496.0,19
20241211-20241213-3,小R,抽奖每日渠道,购买,2024-12-12,2,92.0,6
20250506-20250508-3,未活跃,抽奖每日渠道,玩家付费,2025-05-08,13,99.0,43
20241223-20241225-3,中R,抽奖每日渠道,购买,2024-12-24,12,1368.0,53
20250327-20250329-3,小R,直购礼包礼包聚合1,神武锻造-购买档位1,,3,203.1978,6
20241211-20241213-3,未活跃,直购礼包礼包聚合1,神武锻造-购买档位1,,2,203.1978,6
20250219-20250221-3,微R,直购礼包礼包聚合1,神武锻造-购买档位1,,3,237.0641,7
20250219-20250221-3,超R,直购礼包礼包聚合2,超R,,8,20684.218100000002,100
20250424-20250426-3,超R,直购礼包礼包聚合2,超R,,8,11121.8691,82
20250211-20250213-3,中R,抽奖每日渠道,购买,2025-02-12,15,1136.0,56
20250219-20250221-3,超R,抽奖每日渠道,出生获得,2025-02-19,10,1180.0,75
20241128-20241130-3,非R,抽奖每日渠道,出生获得,2024-11-30,335,13330.0,863
20250319-20250321-3,未活跃,抽奖每日渠道,出生获得,2025-03-20,2,90.0,5
20250327-20250329-3,超R,抽奖每日渠道,玩家付费,2025-03-27,17,198.0,81
20250303-20250305-3,中R,抽奖每日渠道,购买,2025-03-04,11,1236.0,47
