act_tag,pay_tag,type,dis_type1,dis_type2,users,target_sum,target_count
20250510-20250513-4,小R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,2,250.0896,2
20250514-20250517-4,微R,抽奖每日渠道,玩家付费,2025-05-14,258,954.0,419
20250121-20250124-4,大R,抽奖每日渠道,引导奖励,2025-01-22,18,880.0,114
20250121-20250124-4,中R,抽奖每日渠道,购买,2025-01-21,15,584.0,66
20250121-20250124-4,微R,抽奖每日渠道,购买,2025-01-21,1,30.0,5
20241219-20241222-4,超R,抽奖每日渠道,玩家付费,2024-12-20,15,67.0,42
20241127-20241201-5,超R,抽奖每日渠道,引导奖励,2024-11-28,3,168.0,27
20250203-20250206-4,超R,抽奖每日渠道,引导奖励,2025-02-04,8,295.0,42
20250428-20250501-4,超R,抽奖每日渠道,引导奖励,2025-04-29,10,270.0,44
20250203-20250206-4,大R,抽奖每日渠道,引导奖励,2025-02-06,22,784.0,131
20250203-20250206-4,微R,抽奖每日渠道,玩家付费,2025-02-06,267,949.0,559
20250514-20250517-4,微R,抽奖每日渠道,引导奖励,2025-05-17,115,1276.0,223
20250104-20250107-4,微R,抽奖每日渠道,引导奖励,2025-01-07,112,1211.0,211
20250121-20250124-4,微R,抽奖渠道,购买,,1,96.0,16
20250514-20250517-4,中R,抽奖渠道,引导奖励,,126,6796.0,1053
20241219-20241222-4,大R,抽奖渠道,玩家付费,,34,604.0,389
20250325-20250328-4,非R,pprid_reward_type,160_1,家督印（战旗征集道具）,383,383.0,383
20250514-20250517-4,非R,pprid_reward_type,164_3,2024信物,1,8.0,1
20250514-20250517-4,非R,pprid_reward_type,164_1,UR招募令,12,12.0,12
20250104-20250107-4,超R,pprid_reward_type,164_1,抽奖自选包,9,45.0,9
20250121-20250124-4,微R,pprid_reward_type,164_1,抽奖自选包,20,100.0,20
20250121-20250124-4,中R,pprid_reward_type,164_3,暗·织田信长UR(碎片),6,24.0,6
20241219-20241222-4,大R,pprid_reward_type,160_3,暗·织田信长UR(碎片),3,6.0,3
20241219-20241222-4,超R,pprid_reward_type,160_3,2024信物,3,12.0,3
20250223-20250226-4,大R,pprid_reward_type,160_2,2024信物,7,28.0,7
20241219-20241222-4,小R,pprid_reward_type,160_2,阵石随机包（蓝）,1,2.0,1
20250416-20250419-4,中R,兑换信物金币消耗,中R,,20,52.0,25
20250104-20250107-4,未活跃,兑换信物金币消耗,未活跃,,31,104000.0,127
20250311-20250314-4,未活跃,兑换信物金币消耗,未活跃,,1,1.0,1
20250409-20250411-3,微R,兑换奖励内容,5阶防御符文自选箱,,2,2.0,2
20250214-20250218-5,小R,兑换奖励内容,红色物理装备自选箱,,12,15.0,15
20250311-20250314-4,微R,兑换奖励内容,5阶防御符文自选箱,,1,1.0,1
20250510-20250513-4,中R,兑换奖励内容,S33前田庆次UR(召唤卡),,1,8.0,2
20241219-20241222-4,小R,直购礼包礼包聚合2,小R,,16,6274.263399999994,103
20250311-20250314-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包2,,13,1108.5293000000001,34
20250121-20250124-4,中R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,20,2455.4927999999995,20
20250416-20250419-4,小R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,4,250.0896,4
20241127-20241201-5,小R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,4,490.0896,4
20250325-20250328-4,大R,直购礼包礼包聚合1,2025情人节-节日礼包5,,3,245.0448,4
20250325-20250328-4,小R,直购礼包礼包聚合1,2025情人节-节日礼包1,,1,48.0,3
20250203-20250206-4,超R,直购礼包礼包聚合1,2024情人节稀有礼包4.99-300金币,,5,305.0448,5
20250214-20250218-5,超R,直购礼包礼包聚合1,2025情人节-节日礼包3,,7,651.1978,20
20250214-20250218-5,大R,直购礼包礼包聚合1,2025情人节-节日礼包5,,6,1105.224,9
20250214-20250218-5,大R,直购礼包礼包聚合1,2025情人节-节日礼包7,,3,1905.2240000000002,6
20250502-20250505-4,超R,直购礼包礼包聚合1,2025情人节-巧克力礼包4,,1,125.0448,2
20250214-20250218-5,中R,抽奖每日渠道,玩家付费,2025-02-16,1,2.0,1
20250203-20250206-4,超R,抽奖每日渠道,玩家付费,2025-02-05,15,59.0,41
20250325-20250328-4,小R,抽奖每日渠道,引导奖励,2025-03-25,24,1046.0,129
20250121-20250124-4,未活跃,抽奖每日渠道,引导奖励,2025-01-22,5,114.0,12
20250121-20250124-4,微R,抽奖每日渠道,购买,2025-01-22,1,30.0,5
20250223-20250226-4,小R,抽奖每日渠道,玩家付费,2025-02-25,151,534.0,302
20250428-20250501-4,非R,抽奖每日渠道,引导奖励,2025-04-30,244,1604.0,320
20250514-20250517-4,非R,抽奖每日渠道,引导奖励,2025-05-16,224,1512.0,309
20250325-20250328-4,非R,抽奖每日渠道,玩家付费,2025-03-27,1362,5690.0,2310
20250325-20250328-4,微R,抽奖每日渠道,玩家付费,2025-03-27,262,1166.0,548
20241127-20241201-5,未活跃,抽奖每日渠道,购买,2024-11-27,2,452.0,16
20250325-20250328-4,中R,抽奖每日渠道,玩家付费,2025-03-26,141,749.0,352
20241219-20241222-4,超R,抽奖每日渠道,引导奖励,2024-12-21,7,193.0,31
20250325-20250328-4,微R,抽奖渠道,玩家付费,,279,3257.0,1465
20250121-20250124-4,非R,抽奖渠道,玩家付费,,1622,16592.0,9264
20250121-20250124-4,小R,抽奖渠道,引导奖励,,96,3807.0,496
20250325-20250328-4,未活跃,抽奖渠道,购买,,1,240.0,3
20250203-20250206-4,大R,pprid_reward_type,160_3,2024信物,8,32.0,8
20250121-20250124-4,超R,pprid_reward_type,160_1,阵石随机包（绿）,2,2.0,2
20250428-20250501-4,中R,pprid_reward_type,164_2,6周年橙色神威任选箱（20种全）,1,1.0,1
20241127-20241201-5,大R,pprid_reward_type,164_3,阵石随机包（橙）,1,3.0,1
20250514-20250517-4,大R,pprid_reward_type,164_1,2024信物,19,38.0,19
20250223-20250226-4,小R,pprid_reward_type,160_2,化境研习橙色道具,3,60.0,3
20250104-20250107-4,大R,pprid_reward_type,160_1,抽奖自选包,31,31.0,31
20250104-20250107-4,中R,pprid_reward_type,164_3,2024信物,18,180.0,18
20241219-20241222-4,小R,pprid_reward_type,164_2,暗·织田信长UR(碎片),2,4.0,2
20241219-20241222-4,中R,pprid_reward_type,160_1,阵石随机包（绿）,6,6.0,6
20250203-20250206-4,超R,pprid_reward_type,164_3,暗·织田信长UR(碎片),1,4.0,1
20250223-20250226-4,未活跃,pprid_reward_type,164_1,2024信物,2,4.0,2
20250223-20250226-4,未活跃,兑换信物金币消耗,未活跃,,7,25500.0,28
20250311-20250314-4,超R,兑换信物金币消耗,超R,,10,56.0,25
20250428-20250501-4,微R,兑换信物金币消耗,微R,,88,340000.0,402
20250409-20250411-3,小R,兑换信物金币消耗,小R,,2,2.0,2
20250311-20250314-4,大R,兑换奖励内容,德川UR(召唤卡),,1,8.0,2
20250416-20250419-4,大R,兑换奖励内容,化境研习金色道具,,6,7.0,7
20250325-20250328-4,小R,兑换奖励内容,2024信物,,61,256500.0,306
20250311-20250314-4,大R,兑换奖励内容,红色装备8随1,,6,7.0,7
20250311-20250314-4,超R,兑换奖励内容,5阶攻击符文自选箱,,1,1.0,1
20250214-20250218-5,超R,兑换奖励内容,2025元旦赛季UR战旗80碎片自选,,1,2.0,1
20250121-20250124-4,非R,直购礼包礼包聚合2,非R,,5,9770.544599999994,44
20250416-20250419-4,小R,直购礼包礼包聚合2,小R,,9,933.3646000000002,18
20250104-20250107-4,小R,直购礼包礼包聚合2,小R,,7,6830.296499999998,43
20250223-20250226-4,大R,直购礼包礼包聚合1,2024情人节信物礼包2,,8,3930.8064,32
20250223-20250226-4,大R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,17,2080.3584,17
20250328-20250331-4,超R,直购礼包礼包聚合1,2025情人节-巧克力礼包3,,6,14800.482799999994,24
20250328-20250331-4,小R,直购礼包礼包聚合1,2025情人节-巧克力礼包4,,1,120.0,2
20250121-20250124-4,超R,直购礼包礼包聚合1,2024情人节信物礼包2,,6,5660.1792,47
20250416-20250419-4,大R,直购礼包礼包聚合1,2025情人节-节日礼包4,,11,1755.1344,29
20250311-20250314-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包6,,1,240.0,2
20250409-20250411-3,超R,直购礼包礼包聚合1,2025情人节-巧克力礼包3,,4,16301.268399999994,26
20250510-20250513-4,中R,直购礼包礼包聚合1,2025情人节-巧克力礼包3,,1,1844.4107999999999,3
20250214-20250218-5,中R,直购礼包礼包聚合1,2025情人节-巧克力礼包1,,41,14529.549399999969,446
20250214-20250218-5,微R,直购礼包礼包聚合1,2025情人节-巧克力礼包2,,1,375.13439999999997,3
20250409-20250411-3,非R,抽奖每日渠道,玩家付费,2025-04-09,1,4.0,4
20250121-20250124-4,中R,抽奖每日渠道,玩家付费,2025-01-23,141,523.0,308
20250121-20250124-4,超R,抽奖每日渠道,引导奖励,2025-01-23,9,214.0,35
20250223-20250226-4,未活跃,抽奖每日渠道,玩家付费,2025-02-25,43,119.0,60
20241219-20241222-4,超R,抽奖每日渠道,购买,2024-12-20,3,446.0,11
20250325-20250328-4,小R,抽奖每日渠道,引导奖励,2025-03-27,56,738.0,113
20241127-20241201-5,大R,抽奖每日渠道,玩家付费,2024-11-27,33,130.0,77
20250214-20250218-5,超R,抽奖渠道,玩家付费,,1,2.0,2
20250428-20250501-4,大R,抽奖渠道,引导奖励,,33,3954.0,590
20241127-20241201-5,中R,pprid_reward_type,160_1,阵石随机包（绿）,14,14.0,14
20250428-20250501-4,非R,pprid_reward_type,160_1,家督印（战旗征集道具）,389,389.0,389
20250428-20250501-4,超R,pprid_reward_type,160_2,2024信物,5,20.0,5
20250428-20250501-4,超R,pprid_reward_type,160_1,2024信物,13,26.0,13
20250325-20250328-4,大R,pprid_reward_type,160_1,2024信物,25,50.0,25
20250325-20250328-4,超R,pprid_reward_type,160_2,化境研习橙色道具,1,20.0,1
20250514-20250517-4,中R,pprid_reward_type,160_1,家督印（战旗征集道具）,29,29.0,29
20250514-20250517-4,小R,pprid_reward_type,164_2,非赛SSR+武将碎片自选,1,10.0,1
20250325-20250328-4,微R,pprid_reward_type,164_2,2024信物,1,6.0,1
20250203-20250206-4,小R,兑换信物金币消耗,小R,,68,317000.0,367
20250325-20250328-4,未活跃,兑换信物金币消耗,未活跃,,2,16000.0,22
20250223-20250226-4,非R,兑换奖励内容,2024信物,,371,964500.0,1087
20250510-20250513-4,超R,兑换奖励内容,S33织田冬姬SSR+(召唤卡),,3,12.0,6
20250214-20250218-5,非R,兑换奖励内容,红色策略装备自选箱,,3,3.0,3
20250502-20250505-4,超R,兑换奖励内容,化境研习金色道具,,2,2.0,2
20250502-20250505-4,超R,兑换奖励内容,鸣灵石,,2,5.0,5
20250416-20250419-4,中R,兑换奖励内容,S26畠山高政SSR+(召唤卡),,1,1.0,1
20250328-20250331-4,中R,兑换奖励内容,联动-风魔小太郎(召唤卡),,1,12.0,3
20250328-20250331-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包3,,5,496.7967000000001,15
20250328-20250331-4,小R,直购礼包礼包聚合1,2025情人节-节日礼包2,,8,361.3315,11
20250325-20250328-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包4,,5,907.5672,15
20250325-20250328-4,中R,直购礼包礼包聚合1,2024情人节稀有礼包4.99-320金币(新,,24,794.1282000000002,24
20250223-20250226-4,非R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,1,120.0,1
20250428-20250501-4,中R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,20,2460.5375999999997,20
20250428-20250501-4,大R,直购礼包礼包聚合1,2024情人节信物礼包2,,14,9325.761599999996,77
20250428-20250501-4,超R,直购礼包礼包聚合1,2024情人节稀有礼包4.99-320金币(新,,8,263.46520000000004,8
20250203-20250206-4,中R,直购礼包礼包聚合1,2024情人节信物礼包5,,1,614.8036,1
20250325-20250328-4,小R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,2,245.0448,2
20250311-20250314-4,非R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,1,125.0448,1
20241127-20241201-5,非R,抽奖每日渠道,购买,2024-12-01,1,86.0,6
20250121-20250124-4,微R,抽奖每日渠道,购买,2025-01-23,1,30.0,5
20250514-20250517-4,小R,抽奖每日渠道,引导奖励,2025-05-15,74,548.0,124
20250121-20250124-4,超R,抽奖每日渠道,玩家付费,2025-01-22,15,73.0,46
20241219-20241222-4,微R,抽奖每日渠道,购买,2024-12-22,2,86.0,2
20241219-20241222-4,非R,抽奖每日渠道,引导奖励,2024-12-20,163,3104.0,359
20241127-20241201-5,中R,抽奖每日渠道,玩家付费,2024-11-28,136,503.0,315
20241127-20241201-5,超R,抽奖每日渠道,引导奖励,2024-11-29,4,99.0,20
20241127-20241201-5,小R,抽奖每日渠道,购买,2024-11-30,1,70.0,5
20250514-20250517-4,非R,抽奖每日渠道,引导奖励,2025-05-17,368,4422.0,733
20250514-20250517-4,小R,抽奖每日渠道,引导奖励,2025-05-17,81,704.0,137
20250325-20250328-4,非R,抽奖每日渠道,玩家付费,2025-03-25,1301,4483.0,1777
20250409-20250411-3,非R,抽奖渠道,玩家付费,,1,4.0,4
20250203-20250206-4,小R,抽奖渠道,购买,,6,912.0,41
20250121-20250124-4,超R,pprid_reward_type,164_3,2024信物,3,30.0,3
20250428-20250501-4,非R,pprid_reward_type,160_1,S36招募令,124,124.0,124
20250428-20250501-4,小R,pprid_reward_type,160_1,家督印（战旗征集道具）,46,46.0,46
20250428-20250501-4,非R,pprid_reward_type,164_1,UR招募令,28,28.0,28
20250428-20250501-4,小R,pprid_reward_type,160_1,鉴宝令,1,1.0,1
20250428-20250501-4,中R,pprid_reward_type,164_3,赛季橙色装备自选箱,1,1.0,1
20250514-20250517-4,小R,pprid_reward_type,164_1,2024信物,62,124.0,62
20250514-20250517-4,超R,pprid_reward_type,164_2,2024信物,8,48.0,8
20250104-20250107-4,微R,pprid_reward_type,160_1,抽奖自选包,216,216.0,216
20250223-20250226-4,大R,pprid_reward_type,164_3,2024信物,15,120.0,15
20241127-20241201-5,大R,pprid_reward_type,160_1,阵石随机包（绿）,3,3.0,3
20241219-20241222-4,超R,pprid_reward_type,164_3,2024信物,2,20.0,2
20250325-20250328-4,超R,pprid_reward_type,160_3,化境研习金色道具,5,75.0,5
20250428-20250501-4,大R,pprid_reward_type,160_1,家督印（战旗征集道具）,7,7.0,7
20250214-20250218-5,大R,兑换奖励内容,联动-宫本武藏UR(召唤卡),,4,40.0,10
20250328-20250331-4,大R,兑换奖励内容,红色装备8随1,,5,7.0,7
20250416-20250419-4,超R,兑换奖励内容,S31三之丸殿SSR+(召唤卡),,1,4.0,2
20250409-20250411-3,中R,兑换奖励内容,联动-宫本武藏UR(召唤卡),,1,4.0,1
20250214-20250218-5,超R,兑换奖励内容,6阶攻击符文自选箱,,1,4.0,1
20250121-20250124-4,大R,直购礼包礼包聚合2,大R,,15,17653.315099999993,138
20250502-20250505-4,超R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,11,1340.1792,11
20250121-20250124-4,非R,直购礼包礼包聚合1,2024情人节信物礼包3,,3,7603.625200000001,12
20250121-20250124-4,小R,直购礼包礼包聚合1,2024情人节信物礼包1,,4,871.4652000000001,27
20250416-20250419-4,大R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,14,1700.1791999999998,14
20250416-20250419-4,中R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,32,1962.8808000000006,32
20250311-20250314-4,大R,直购礼包礼包聚合1,2025情人节-节日礼包4,,5,907.5672,15
20250311-20250314-4,小R,直购礼包礼包聚合1,2025情人节-节日礼包9,,3,3869.6072,6
20250502-20250505-4,小R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,1,125.0448,1
20241219-20241222-4,小R,直购礼包礼包聚合1,2024情人节信物礼包1,,10,2749.315,83
20250214-20250218-5,非R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,4,245.0448,4
20250514-20250517-4,中R,抽奖每日渠道,购买,2025-05-15,9,346.0,33
20250514-20250517-4,未活跃,抽奖每日渠道,玩家付费,2025-05-15,17,67.0,25
20250514-20250517-4,中R,抽奖每日渠道,玩家付费,2025-05-14,132,575.0,264
20250121-20250124-4,超R,抽奖每日渠道,购买,2025-01-22,6,1340.0,34
20241127-20241201-5,中R,抽奖每日渠道,引导奖励,2024-11-27,43,2484.0,329
20250223-20250226-4,小R,抽奖每日渠道,玩家付费,2025-02-26,149,596.0,356
20250428-20250501-4,小R,抽奖每日渠道,引导奖励,2025-04-29,70,792.0,138
20250428-20250501-4,非R,抽奖每日渠道,引导奖励,2025-04-29,374,2746.0,561
20250325-20250328-4,微R,抽奖每日渠道,玩家付费,2025-03-26,267,1099.0,494
20250203-20250206-4,超R,抽奖每日渠道,购买,2025-02-06,7,1446.0,40
20250203-20250206-4,未活跃,抽奖每日渠道,购买,2025-02-06,1,48.0,3
20250325-20250328-4,大R,抽奖每日渠道,引导奖励,2025-03-25,24,1964.0,257
20250121-20250124-4,小R,抽奖每日渠道,玩家付费,2025-01-24,149,558.0,320
20250121-20250124-4,中R,抽奖渠道,玩家付费,,146,2162.0,1302
20250104-20250107-4,大R,抽奖渠道,玩家付费,,34,585.0,369
20250203-20250206-4,中R,pprid_reward_type,160_3,2024信物,12,48.0,12
20241127-20241201-5,大R,pprid_reward_type,160_3,2024信物,9,36.0,9
20250428-20250501-4,大R,pprid_reward_type,164_2,6周年橙色神威任选箱（20种全）,1,1.0,1
20250428-20250501-4,小R,pprid_reward_type,164_2,非赛SSR+武将碎片自选,1,10.0,1
20250203-20250206-4,中R,pprid_reward_type,160_1,阵石随机包（绿）,12,12.0,12
20250514-20250517-4,超R,pprid_reward_type,160_3,国宝升星道具,1,4.0,1
20241219-20241222-4,小R,pprid_reward_type,164_3,暗·织田信长UR(碎片),2,8.0,2
20250325-20250328-4,大R,pprid_reward_type,160_3,国宝升星道具,1,4.0,1
20250223-20250226-4,大R,pprid_reward_type,164_3,赛季橙色装备自选箱,1,1.0,1
20250223-20250226-4,超R,pprid_reward_type,160_3,2024信物,1,6.0,1
20250203-20250206-4,超R,兑换信物金币消耗,超R,,10,80000.0,102
20250214-20250218-5,小R,兑换奖励内容,2025元旦S3-S29赛季UR整卡自选,,1,9.0,3
20250328-20250331-4,非R,兑换奖励内容,红色装备8随1,,15,15.0,15
20250416-20250419-4,大R,兑换奖励内容,鸣灵石,,5,9.0,9
20250502-20250505-4,小R,兑换奖励内容,化境研习金色道具,,3,3.0,3
20250502-20250505-4,非R,兑换奖励内容,鸣灵石,,1,1.0,1
20250328-20250331-4,非R,直购礼包礼包聚合2,非R,,1,125.0448,1
20250502-20250505-4,大R,直购礼包礼包聚合1,2025情人节-巧克力礼包2,,7,5265.9408,43
20250510-20250513-4,大R,直购礼包礼包聚合1,2025情人节-巧克力礼包2,,7,5615.851199999999,46
20250514-20250517-4,非R,直购礼包礼包聚合1,2024情人节稀有礼包4.99-320金币(新,,2,65.8663,2
20250416-20250419-4,中R,直购礼包礼包聚合1,2025情人节-巧克力礼包3,,2,1980.0,3
20250325-20250328-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包5,,4,555.1344,9
20250328-20250331-4,中R,直购礼包礼包聚合1,2025情人节-节日礼包7,,1,125.0448,1
20250409-20250411-3,超R,直购礼包礼包聚合1,2025情人节-巧克力礼包1,,5,1516.7911999999997,46
20250203-20250206-4,超R,直购礼包礼包聚合1,2024情人节信物礼包3,,6,22874.017999999996,35
20250214-20250218-5,中R,直购礼包礼包聚合1,2025情人节-节日礼包9,,19,18733.232399999997,29
20250214-20250218-5,未活跃,直购礼包礼包聚合1,2025情人节-节日礼包2,,1,101.59890000000001,3
20250325-20250328-4,微R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,1,125.0448,1
20250409-20250411-3,中R,直购礼包礼包聚合1,2025情人节-节日礼包7,,1,125.0448,1
20250328-20250331-4,非R,抽奖每日渠道,玩家付费,2025-03-31,1,2.0,1
20250514-20250517-4,超R,抽奖每日渠道,玩家付费,2025-05-15,15,78.0,39
20250121-20250124-4,非R,抽奖每日渠道,引导奖励,2025-01-22,159,3340.0,390
20250121-20250124-4,未活跃,抽奖每日渠道,购买,2025-01-22,1,30.0,5
20250203-20250206-4,中R,抽奖每日渠道,玩家付费,2025-02-03,136,461.0,286
20250428-20250501-4,小R,抽奖每日渠道,购买,2025-04-30,3,72.0,12
20250104-20250107-4,大R,抽奖每日渠道,引导奖励,2025-01-06,18,332.0,65
20250223-20250226-4,非R,抽奖每日渠道,引导奖励,2025-02-23,117,2484.0,298
20250428-20250501-4,小R,抽奖每日渠道,玩家付费,2025-04-28,146,588.0,269
20250428-20250501-4,超R,抽奖每日渠道,购买,2025-04-28,8,2680.0,64
20250325-20250328-4,中R,抽奖渠道,购买,,29,4830.0,382
20250514-20250517-4,小R,抽奖渠道,购买,,3,164.0,24
20241219-20241222-4,中R,抽奖渠道,引导奖励,,114,8847.0,1306
20250428-20250501-4,微R,pprid_reward_type,164_1,家督印（战旗征集道具）,11,11.0,11
20241127-20241201-5,大R,pprid_reward_type,160_1,抽奖自选包,30,30.0,30
20250514-20250517-4,未活跃,pprid_reward_type,164_1,家督印（战旗征集道具）,2,2.0,2
20250104-20250107-4,小R,pprid_reward_type,160_2,2024信物,5,10.0,5
20250104-20250107-4,大R,pprid_reward_type,160_3,暗·织田信长UR(碎片),3,6.0,3
20241219-20241222-4,大R,pprid_reward_type,164_3,阵石随机包（橙）,2,6.0,2
20241219-20241222-4,中R,pprid_reward_type,160_1,抽奖自选包,132,132.0,132
20250325-20250328-4,微R,pprid_reward_type,164_3,2024信物,1,8.0,1
20250325-20250328-4,超R,pprid_reward_type,160_1,家督印（战旗征集道具）,2,2.0,2
20250223-20250226-4,非R,pprid_reward_type,164_1,家督印（战旗征集道具）,11,11.0,11
20250311-20250314-4,微R,兑换信物金币消耗,微R,,11,11.0,11
20250104-20250107-4,未活跃,兑换奖励内容,2024信物,,31,104000.0,127
20250311-20250314-4,中R,兑换奖励内容,2025元旦S3-S29赛季UR整卡自选,,2,6.0,2
20250328-20250331-4,小R,兑换奖励内容,周年战旗碎片,,1,2.0,1
20241219-20241222-4,非R,直购礼包礼包聚合2,非R,,4,4733.466700000001,38
20250428-20250501-4,小R,直购礼包礼包聚合2,小R,,13,5494.817499999992,82
20241127-20241201-5,未活跃,直购礼包礼包聚合1,2024情人节信物礼包3,,2,2459.2144,4
20250311-20250314-4,中R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,43,2653.1495999999993,43
20250311-20250314-4,超R,直购礼包礼包聚合1,2025情人节-巧克力礼包3,,5,14502.053999999996,23
20250328-20250331-4,超R,直购礼包礼包聚合1,2025情人节-巧克力礼包1,,5,2077.587899999999,63
20241127-20241201-5,大R,直购礼包礼包聚合1,2024情人节信物礼包5,,1,660.0,1
20250325-20250328-4,小R,直购礼包礼包聚合1,2025情人节稀有礼包4.99-300金币,,2,122.5224,2
20250502-20250505-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包1,,4,64.67264,4
20250428-20250501-4,微R,抽奖每日渠道,玩家付费,2025-04-30,262,1115.0,484
20250104-20250107-4,中R,抽奖每日渠道,引导奖励,2025-01-06,42,1190.0,177
20250104-20250107-4,超R,抽奖每日渠道,购买,2025-01-06,6,1538.0,35
20250223-20250226-4,中R,抽奖每日渠道,购买,2025-02-24,8,254.0,39
20250203-20250206-4,非R,抽奖每日渠道,引导奖励,2025-02-04,105,2232.0,257
20241127-20241201-5,非R,抽奖每日渠道,购买,2024-11-27,2,60.0,10
20250104-20250107-4,未活跃,抽奖每日渠道,引导奖励,2025-01-05,12,510.0,73
20250428-20250501-4,小R,抽奖每日渠道,引导奖励,2025-05-01,85,1330.0,233
20241127-20241201-5,大R,抽奖每日渠道,玩家付费,2024-11-30,34,146.0,95
20250223-20250226-4,未活跃,抽奖渠道,玩家付费,,68,519.0,272
20241219-20241222-4,小R,抽奖渠道,购买,,12,818.0,91
20250203-20250206-4,大R,抽奖渠道,玩家付费,,34,578.0,347
20250223-20250226-4,大R,pprid_reward_type,160_1,2024信物,23,46.0,23
20241127-20241201-5,小R,pprid_reward_type,164_3,阵石随机包（橙）,1,3.0,1
20250428-20250501-4,中R,pprid_reward_type,164_2,2024信物,25,150.0,25
20250428-20250501-4,大R,pprid_reward_type,164_1,家督印（战旗征集道具）,3,3.0,3
20250325-20250328-4,中R,pprid_reward_type,160_1,2024信物,93,186.0,93
20250514-20250517-4,中R,pprid_reward_type,160_3,化境研习金色道具,5,75.0,5
20241219-20241222-4,超R,pprid_reward_type,164_2,暗·织田信长UR(碎片),1,2.0,1
20250428-20250501-4,大R,pprid_reward_type,160_2,铁锭（装备饰品和改造道具）,2,2000.0,2
20250325-20250328-4,小R,pprid_reward_type,164_3,2024信物,2,16.0,2
20250514-20250517-4,大R,pprid_reward_type,160_3,阵灵（旗阵突破道具）,1,20.0,1
20250223-20250226-4,微R,pprid_reward_type,164_2,2024信物,1,6.0,1
20250223-20250226-4,非R,pprid_reward_type,164_2,2024信物,1,6.0,1
20250311-20250314-4,微R,兑换奖励内容,红色装备8随1,,8,8.0,8
20250510-20250513-4,中R,兑换奖励内容,S26畠山高政SSR+(召唤卡),,2,2.0,2
20250409-20250411-3,非R,兑换奖励内容,红色装备8随1,,7,8.0,8
20250325-20250328-4,超R,兑换奖励内容,2025元旦S3-S29赛季UR整卡自选,,1,3.0,1
20250325-20250328-4,大R,兑换奖励内容,2024信物,,30,333000.0,426
20250510-20250513-4,小R,兑换奖励内容,鸣灵石,,1,1.0,1
20250311-20250314-4,大R,兑换奖励内容,2025元旦S3-S29赛季UR整卡自选,,1,3.0,1
20250514-20250517-4,中R,直购礼包礼包聚合2,中R,,29,13536.68939999998,186
20241127-20241201-5,超R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,5,610.0896,5
20250223-20250226-4,非R,直购礼包礼包聚合1,2024情人节信物礼包1,,1,640.0,20
20250311-20250314-4,中R,直购礼包礼包聚合1,2025情人节-巧克力礼包1,,25,7398.373599999988,227
20250416-20250419-4,超R,直购礼包礼包聚合1,2025情人节-巧克力礼包1,,6,3022.6575000000003,93
20250416-20250419-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包8,,5,2843.0600000000004,9
20250311-20250314-4,超R,直购礼包礼包聚合1,2025情人节-节日礼包9,,4,3824.4107999999997,6
20250510-20250513-4,中R,直购礼包礼包聚合1,2025情人节-巧克力礼包1,,13,2548.5292999999997,79
20250510-20250513-4,超R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,8,980.1792,8
20250328-20250331-4,微R,直购礼包礼包聚合1,2025情人节-节日礼包2,,4,203.1978,6
20250203-20250206-4,超R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,4,490.0896,4
20250214-20250218-5,超R,直购礼包礼包聚合1,2025情人节史诗礼包19.99-600金币,,12,1475.3136,12
20241219-20241222-4,超R,直购礼包礼包聚合1,2024情人节信物礼包1,,4,1095.1923000000004,33
20250409-20250411-3,大R,直购礼包礼包聚合1,2025情人节-节日礼包4,,6,910.0896,15
20250409-20250411-3,超R,直购礼包礼包聚合1,2025情人节-节日礼包3,,4,327.4652,10
20250104-20250107-4,中R,直购礼包礼包聚合1,2024情人节史诗礼包19.99-600金币,,26,3205.7616000000003,26
20250502-20250505-4,中R,直购礼包礼包聚合1,2025情人节-巧克力礼包3,,1,1229.6072,2
