date,act_tag,role_id,vip_level,level,pay_tag,is_pay,money,web_money,money_rmb,webmoney_rmb,core_add,core_cost,core_end,sincetimes_add,sincetimes_cost,sincetimes_end,act_rmb,act_paycount,actrmb_wau,pay_wau,dau,is_actrmb,wau
2025-04-27,20250425-20250430-6,13516262216865,12,128,中R,0,,,,,1405.0,5325.0,10462,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,13516262216865,12,128,中R,0,,,,,1005.0,155.0,11312,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,13516262216865,12,128,中R,0,,,,,920.0,300.0,11932,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,13516262216865,12,128,中R,1,650.00,,33.86630000,,2590.0,200.0,14322,,,1.0,33.8663,1.0,,,1,1.0,
2025-04-25,20250425-20250430-6,13524852137700,0,118,非R,0,,,,,760.0,,14088,,,21.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,13524852137700,0,118,非R,0,,,,,410.0,,14498,,,21.0,,,,,1,,
2025-04-27,20250425-20250430-6,13524852137700,0,118,非R,0,,,,,400.0,,14898,,,21.0,,,,,1,,
2025-04-28,20250425-20250430-6,13524852137700,0,118,非R,0,,,,,520.0,,15418,,,21.0,,,,,1,,
2025-04-29,20250425-20250430-6,13524852137700,0,118,非R,0,,,,,170.0,,15588,,,21.0,,,,,1,,
2025-04-30,20250425-20250430-6,13524852137700,0,118,非R,0,,,,,520.0,,16108,,,21.0,,,,,1,,
2025-04-25,20250425-20250430-6,13756780741767,0,109,非R,0,,,,,500.0,150.0,22378,,,1.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,13756780741767,0,109,非R,0,,,,,730.0,1065.0,22043,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,13756780741767,0,109,非R,0,,,,,600.0,740.0,21903,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,13756780741767,0,109,非R,0,,,,,540.0,690.0,21753,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,13756780741767,0,109,非R,0,,,,,330.0,765.0,21318,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,13756780741767,0,109,非R,0,,,,,695.0,540.0,21473,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,13881334513443,13,128,中R,1,480.00,,25.00896000,,2625.0,375.0,15781,,,1.0,25.008960000000002,2.0,1.0,1.0,1,1.0,1.0
2025-04-26,20250425-20250430-6,13881334513443,13,128,中R,1,650.00,,33.86630000,,3395.0,700.0,18476,,,1.0,33.8663,1.0,,,1,1.0,
2025-04-27,20250425-20250430-6,13881334513443,13,128,中R,0,,,,,2295.0,780.0,19991,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,13881334513443,13,128,中R,1,3250.00,,169.33150000,,1350.0,15350.0,5991,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,13881334513443,13,128,中R,1,10450.00,,544.46590000,,1170.0,175.0,6986,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,13881334513443,13,128,中R,0,,,,,1390.0,400.0,7976,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,13924284339000,4,126,非R,0,,,,,620.0,500.0,342,,,1.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,13924284339000,4,126,非R,0,,,,,1420.0,1200.0,562,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,13924284339000,4,126,非R,0,,,,,1020.0,1000.0,582,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,13924284339000,4,126,非R,0,,,,,620.0,,1202,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,13924284339000,4,126,非R,0,,,,,770.0,500.0,1472,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,13924284339000,4,126,非R,0,,,,,920.0,1500.0,892,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,13988708727404,9,127,非R,0,,,,,2255.0,,79521,,20.0,1.0,20.0,2.0,1.0,,1,1.0,1.0
2025-04-26,20250425-20250430-6,13988708727404,9,127,非R,0,,,,,845.0,100.0,80266,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,13988708727404,9,127,非R,0,,,,,1210.0,125.0,81351,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,13988708727404,9,127,非R,0,,,,,755.0,100.0,82006,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,13988708727404,9,127,非R,0,,,,,360.0,2225.0,80141,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,13988708727404,9,127,非R,0,,,,,1220.0,25.0,81336,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,14340896307460,4,104,非R,0,,,,,110.0,,22482,,,0.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,14340896307460,4,104,非R,0,,,,,620.0,,23102,,,0.0,,,,,1,,
2025-04-27,20250425-20250430-6,14340896307460,4,104,非R,0,,,,,605.0,100.0,23607,,,0.0,,,,,1,,
2025-04-28,20250425-20250430-6,14340896307460,4,104,非R,0,,,,,520.0,,24127,,,0.0,,,,,1,,
2025-04-29,20250425-20250430-6,14340896307460,4,104,非R,0,,,,,225.0,,24352,,,0.0,,,,,1,,
2025-04-30,20250425-20250430-6,14340896307460,4,104,非R,0,,,,,280.0,,24632,,,0.0,,,,,1,,
2025-04-25,20250425-20250430-6,14362371037482,1,126,非R,0,,,,,480.0,1000.0,10325,,,5.0,,,1.0,,1,,1.0
2025-04-26,20250425-20250430-6,14362371037482,1,126,非R,0,,,,,855.0,1000.0,10180,,4.0,1.0,4.0,1.0,,,1,1.0,
2025-04-27,20250425-20250430-6,14362371037482,1,127,非R,0,,,,,435.0,1000.0,9615,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,14362371037482,1,127,非R,0,,,,,720.0,1000.0,9335,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,14362371037482,1,127,非R,0,,,,,1020.0,1100.0,9255,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,14362371037482,1,127,非R,0,,,,,810.0,1000.0,9065,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,14375256074721,0,22,未活跃,0,,,,,,,1846,,,,,,,,1,,1.0
2025-04-26,20250425-20250430-6,14577119572238,1,112,非R,0,,,,,705.0,540.0,1080,,,0.0,,,,,1,,1.0
2025-04-27,20250425-20250430-6,14577119572238,1,112,非R,0,,,,,1120.0,540.0,1660,,,0.0,,,,,1,,
2025-04-28,20250425-20250430-6,14577119572238,1,112,非R,0,,,,,360.0,540.0,1480,,,0.0,,,,,1,,
2025-04-29,20250425-20250430-6,14577119572238,1,112,非R,0,,,,,360.0,540.0,1300,,,0.0,,,,,1,,
2025-04-30,20250425-20250430-6,14577119572238,1,112,非R,0,,,,,60.0,,1360,,,0.0,,,,,1,,
2025-04-25,20250425-20250430-6,14766097685530,11,127,微R,0,,,,,1020.0,455.0,20671,,,0.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,14766097685530,11,127,微R,0,,,,,2885.0,330.0,23226,,,0.0,,,,,1,,
2025-04-27,20250425-20250430-6,14766097685530,11,127,微R,0,,,,,1055.0,375.0,23906,,,0.0,,,,,1,,
2025-04-28,20250425-20250430-6,14766097685530,11,127,微R,0,,,,,905.0,475.0,24336,,,0.0,,,,,1,,
2025-04-29,20250425-20250430-6,14766097685530,11,127,微R,0,,,,,840.0,9425.0,15751,,,0.0,,,,,1,,
2025-04-30,20250425-20250430-6,14766097685530,11,127,微R,0,,,,,1190.0,325.0,16616,,,0.0,,,,,1,,
2025-04-26,20250425-20250430-6,14817637757592,1,87,非R,0,,,,,60.0,,5750,,,5.0,,,,,1,,1.0
2025-04-27,20250425-20250430-6,14817637757592,1,87,非R,0,,,,,135.0,,5885,,,5.0,,,,,1,,
2025-04-25,20250425-20250430-6,14912126868186,1,124,非R,0,,,,,520.0,100.0,155788,,,21.0,,,1.0,,1,,1.0
2025-04-26,20250425-20250430-6,14912126868186,2,124,非R,0,,,,,1765.0,4000.0,153553,,20.0,1.0,20.0,2.0,,,1,1.0,
2025-04-27,20250425-20250430-6,14912126868186,2,124,非R,0,,,,,1835.0,1225.0,154163,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,14912126868186,2,124,非R,0,,,,,1260.0,100.0,155323,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,14912126868186,2,124,非R,0,,,,,1055.0,2050.0,154328,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,14912126868186,2,124,非R,0,,,,,1020.0,6375.0,148973,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,14963666206287,13,126,小R,1,320.00,,16.67264000,,2170.0,,7872,,4.0,1.0,20.67264,2.0,1.0,1.0,1,1.0,1.0
2025-04-26,20250425-20250430-6,14963666206287,13,126,小R,0,,,,,870.0,1025.0,7717,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,14963666206287,13,126,小R,0,,,,,1245.0,1000.0,7962,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,14963666206287,13,126,小R,0,,,,,945.0,3000.0,5907,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,14963666206287,13,126,小R,0,,,,,870.0,1000.0,5777,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,14963666206287,13,126,小R,0,,,,,820.0,2000.0,4597,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,15260019371860,0,95,非R,0,,,,,1700.0,,13813,,,,,,,,1,,1.0
2025-04-27,20250425-20250430-6,15260019371860,0,95,非R,0,,,,,100.0,,13913,,,,,,,,1,,
2025-04-26,20250425-20250430-6,15496242168380,11,119,非R,0,,,,,660.0,740.0,92,,,,,,,,1,,1.0
2025-04-27,20250425-20250430-6,15496242168380,11,119,非R,0,,,,,470.0,400.0,162,,,,,,,,1,,
2025-04-28,20250425-20250430-6,15496242168380,11,119,非R,0,,,,,660.0,,822,,,,,,,,1,,
2025-04-29,20250425-20250430-6,15496242168380,11,119,非R,0,,,,,1060.0,,1882,,,,,,,,1,,
2025-04-25,20250425-20250430-6,15637975978620,2,99,非R,0,,,,,260.0,240.0,82,,,1.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,15637975978620,2,99,非R,0,,,,,260.0,220.0,122,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,15637975978620,2,99,非R,0,,,,,260.0,100.0,282,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,15637975978620,2,99,非R,0,,,,,260.0,360.0,182,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,15637975978620,2,99,非R,0,,,,,360.0,360.0,182,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,15637975978620,2,99,非R,0,,,,,60.0,175.0,67,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,15895674336553,10,120,微R,1,160.00,,8.33632000,,1810.0,1300.0,3553,,,1.0,8.33632,1.0,1.0,1.0,1,1.0,1.0
2025-04-26,20250425-20250430-6,15895674336553,10,120,微R,0,,,,,1160.0,369.0,4344,,,1.0,,,,,1,,
2025-04-27,20250425-20250430-6,15895674336553,10,120,微R,0,,,,,1160.0,75.0,5429,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,15895674336553,10,120,微R,0,,,,,1260.0,1025.0,5664,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,15895674336553,10,120,微R,0,,,,,860.0,1325.0,5199,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,15895674336553,10,121,微R,0,,,,,660.0,1300.0,4559,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,15934328776157,11,128,微R,0,,,,,805.0,,34767,,,0.0,,,1.0,1.0,1,,1.0
2025-04-26,20250425-20250430-6,15934328776157,11,128,微R,1,160.00,,8.33632000,,1455.0,4500.0,31722,,,0.0,8.33632,1.0,,,1,1.0,
2025-04-27,20250425-20250430-6,15934328776157,11,128,微R,0,,,,,1045.0,50.0,32717,,,0.0,,,,,1,,
2025-04-28,20250425-20250430-6,15934328776157,11,128,微R,0,,,,,890.0,,33607,,,0.0,,,,,1,,
2025-04-29,20250425-20250430-6,15934328776157,11,128,微R,0,,,,,310.0,175.0,33742,,,0.0,,,,,1,,
2025-04-30,20250425-20250430-6,15934328776157,11,128,微R,0,,,,,990.0,50.0,34682,,,0.0,,,,,1,,
2025-04-25,20250425-20250430-6,16097537573330,14,130,微R,0,,,,,2320.0,6305.0,986,,,3.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,16097537573330,14,130,微R,0,,,,,2205.0,1505.0,1686,,,3.0,,,,,1,,
2025-04-27,20250425-20250430-6,16097537573330,14,130,微R,0,,,,,820.0,290.0,2216,,,3.0,,,,,1,,
2025-04-28,20250425-20250430-6,16097537573330,14,130,微R,0,,,,,920.0,15.0,3126,,,3.0,,,,,1,,
2025-04-29,20250425-20250430-6,16097537573330,14,130,微R,0,,,,,945.0,75.0,3991,,,3.0,,,,,1,,
2025-04-30,20250425-20250430-6,16097537573330,14,130,微R,0,,,,,1305.0,55.0,5241,,,3.0,,,,,1,,
2025-04-25,20250425-20250430-6,16797617249824,10,128,非R,0,,,,,840.0,25.0,10753,,,5.0,,,,,1,,1.0
2025-04-28,20250425-20250430-6,16797617249824,10,128,非R,0,,,,,1080.0,225.0,11608,,,5.0,,,,,1,,
2025-04-25,20250425-20250430-6,16862042085859,1,124,非R,0,,,,,685.0,,43361,,,0.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,16862042085859,1,124,非R,0,,,,,470.0,740.0,43091,,,0.0,,,,,1,,
2025-04-27,20250425-20250430-6,16862042085859,1,124,非R,0,,,,,920.0,675.0,43341,,,0.0,,,,,1,,
2025-04-28,20250425-20250430-6,16862042085859,1,124,非R,0,,,,,760.0,540.0,43556,,,0.0,,,,,1,,
2025-04-29,20250425-20250430-6,16862042085859,1,124,非R,0,,,,,405.0,770.0,43191,,,0.0,,,,,1,,
2025-04-30,20250425-20250430-6,16862042085859,1,124,非R,0,,,,,420.0,620.0,42996,,,0.0,,,,,1,,
2025-04-25,20250425-20250430-6,16892106597632,1,121,非R,0,,,,,385.0,1000.0,12702,,,21.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,16892106597632,1,121,非R,0,,,,,905.0,1000.0,12607,,,21.0,,,,,1,,
2025-04-27,20250425-20250430-6,16892106597632,1,121,非R,0,,,,,905.0,,13512,,,21.0,,,,,1,,
2025-04-28,20250425-20250430-6,16892106597632,1,121,非R,0,,,,,1170.0,,14682,,,21.0,,,,,1,,
2025-04-29,20250425-20250430-6,16892106597632,1,121,非R,0,,,,,305.0,1000.0,13987,,,21.0,,,,,1,,
2025-04-30,20250425-20250430-6,16892106597632,1,121,非R,0,,,,,460.0,,14447,,,21.0,,,,,1,,
2025-04-25,20250425-20250430-6,17205639400479,14,130,微R,1,1130.00,,58.87526000,,3390.0,25.0,7953,,,1.0,58.875260000000004,3.0,1.0,1.0,1,1.0,1.0
2025-04-26,20250425-20250430-6,17205639400479,14,130,微R,1,1200.00,,62.52240000,,2940.0,1100.0,9793,,,1.0,62.5224,1.0,,,1,1.0,
2025-04-27,20250425-20250430-6,17205639400479,14,130,微R,0,,,,,1555.0,,11348,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,17205639400479,14,130,微R,0,,,,,2235.0,200.0,13383,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,17205639400479,14,130,微R,0,,,,,1100.0,800.0,13683,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,17205639400479,14,130,微R,1,160.00,,8.33632000,,1270.0,50.0,14903,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,17553531677613,5,113,非R,0,,,,,790.0,400.0,10408,,,0.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,17553531677613,5,113,非R,0,,,,,460.0,400.0,10468,,,0.0,,,,,1,,
2025-04-27,20250425-20250430-6,17553531677613,5,113,非R,0,,,,,890.0,625.0,10733,,,0.0,,,,,1,,
2025-04-28,20250425-20250430-6,17553531677613,5,113,非R,0,,,,,590.0,500.0,10823,,,0.0,,,,,1,,
2025-04-29,20250425-20250430-6,17553531677613,5,113,非R,0,,,,,420.0,325.0,10918,,,0.0,,,,,1,,
2025-04-30,20250425-20250430-6,17553531677613,5,113,非R,0,,,,,280.0,350.0,10848,,,0.0,,,,,1,,
2025-04-25,20250425-20250430-6,17781165622640,0,62,未活跃,0,,,,,400.0,,723,,,,,,,,1,,1.0
2025-04-26,20250425-20250430-6,17781165622640,0,62,未活跃,0,,,,,,,723,,,,,,,,1,,
2025-04-27,20250425-20250430-6,17781165622640,0,62,未活跃,0,,,,,220.0,,943,,,,,,,,1,,
2025-04-28,20250425-20250430-6,17781165622640,0,62,未活跃,0,,,,,700.0,,1643,,,,,,,,1,,
2025-04-26,20250425-20250430-6,26568667866514,0,76,非R,0,,,,,460.0,1170.0,2001,,,,,,,,1,,1.0
2025-04-27,20250425-20250430-6,26568667866514,0,76,非R,0,,,,,420.0,,2421,,,,,,,,1,,
2025-04-28,20250425-20250430-6,26568667866514,0,76,非R,0,,,,,360.0,,2781,,,,,,,,1,,
2025-04-29,20250425-20250430-6,26568667866514,0,77,非R,0,,,,,235.0,,3016,,,,,,,,1,,
2025-04-30,20250425-20250430-6,26568667866514,0,77,非R,0,,,,,60.0,,3076,,,,,,,,1,,
2025-04-25,20250425-20250430-6,28905130114670,0,86,非R,0,,,,,860.0,,18407,,,21.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,28905130114670,0,86,非R,0,,,,,705.0,1000.0,18112,,,21.0,,,,,1,,
2025-04-27,20250425-20250430-6,28905130114670,0,87,非R,0,,,,,620.0,1500.0,17232,,,21.0,,,,,1,,
2025-04-28,20250425-20250430-6,28905130114670,0,87,非R,0,,,,,395.0,434.0,17193,,,21.0,,,,,1,,
2025-04-29,20250425-20250430-6,28905130114670,0,87,非R,0,,,,,445.0,400.0,17238,,,21.0,,,,,1,,
2025-04-30,20250425-20250430-6,28905130114670,0,87,非R,0,,,,,295.0,200.0,17333,,,21.0,,,,,1,,
2025-04-25,20250425-20250430-6,11360189150437,11,111,小R,0,,,,,1685.0,10.0,20994,,,5.0,,,1.0,1.0,1,,1.0
2025-04-26,20250425-20250430-6,11360189150437,11,111,小R,0,,,,,1240.0,275.0,21959,,4.0,1.0,4.0,1.0,,,1,1.0,
2025-04-27,20250425-20250430-6,11360189150437,11,111,小R,0,,,,,970.0,225.0,22714,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,11360189150437,11,111,小R,0,,,,,360.0,,23064,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,11360189150437,11,111,小R,1,10890.00,,567.39078000,,12570.0,15371.0,20763,,,1.0,550.71814,5.0,,,1,1.0,
2025-04-25,20250425-20250430-6,13241384284019,2,107,非R,0,,,,,810.0,430.0,3902,,,21.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,13241384284019,2,107,非R,0,,,,,360.0,10.0,4252,,,21.0,,,,,1,,
2025-04-27,20250425-20250430-6,13241384284019,2,107,非R,0,,,,,1060.0,310.0,5002,,,21.0,,,,,1,,
2025-04-28,20250425-20250430-6,13241384284019,2,107,非R,0,,,,,560.0,310.0,5252,,,21.0,,,,,1,,
2025-04-29,20250425-20250430-6,13241384284019,2,107,非R,0,,,,,660.0,310.0,5602,,,21.0,,,,,1,,
2025-04-30,20250425-20250430-6,13241384284019,2,107,非R,0,,,,,560.0,10.0,6152,,,21.0,,,,,1,,
2025-04-25,20250425-20250430-6,13305808771748,0,113,非R,0,,,,,760.0,1000.0,93,,,,,,,,1,,1.0
2025-04-26,20250425-20250430-6,13305808771748,0,113,非R,0,,,,,1020.0,,1113,,,,,,,,1,,
2025-04-27,20250425-20250430-6,13305808771748,0,113,非R,0,,,,,770.0,1000.0,883,,,,,,,,1,,
2025-04-28,20250425-20250430-6,13305808771748,0,113,非R,0,,,,,810.0,1000.0,693,,,,,,,,1,,
2025-04-29,20250425-20250430-6,13305808771748,0,113,非R,0,,,,,110.0,,803,,,,,,,,1,,
2025-04-30,20250425-20250430-6,13305808771748,0,113,非R,0,,,,,860.0,1000.0,663,,,,,,,,1,,
2025-04-25,20250425-20250430-6,13447542830134,1,125,非R,0,,,,,1120.0,2075.0,2421,,,5.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,13447542830134,1,125,非R,0,,,,,1470.0,3100.0,791,,,5.0,,,,,1,,
2025-04-27,20250425-20250430-6,13447542830134,1,125,非R,0,,,,,1420.0,225.0,1986,,,5.0,,,,,1,,
2025-04-28,20250425-20250430-6,13447542830134,1,125,非R,0,,,,,770.0,150.0,2606,,,5.0,,,,,1,,
2025-04-29,20250425-20250430-6,13447542830134,1,125,非R,0,,,,,770.0,150.0,3226,,,5.0,,,,,1,,
2025-04-30,20250425-20250430-6,13447542830134,1,125,非R,0,,,,,970.0,100.0,4096,,,5.0,,,,,1,,
2025-04-25,20250425-20250430-6,13486197654677,3,102,非R,0,,,,,500.0,,106688,,,21.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,13486197654677,3,102,非R,0,,,,,300.0,,106988,,,21.0,,,,,1,,
2025-04-27,20250425-20250430-6,13486197654677,3,102,非R,0,,,,,860.0,,107848,,,21.0,,,,,1,,
2025-04-28,20250425-20250430-6,13486197654677,3,102,非R,0,,,,,20.0,,107868,,,21.0,,,,,1,,
2025-04-29,20250425-20250430-6,13486197654677,3,102,非R,0,,,,,,,107868,,,21.0,,,,,1,,
2025-04-30,20250425-20250430-6,13486197654677,3,102,非R,0,,,,,220.0,,108088,,,21.0,,,,,1,,
2025-04-25,20250425-20250430-6,13559211993215,11,129,微R,0,,,,,920.0,7075.0,112005,,,0.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,13559211993215,11,129,微R,0,,,,,850.0,75.0,112780,,,0.0,,,,,1,,
2025-04-27,20250425-20250430-6,13559211993215,11,129,微R,0,,,,,1540.0,25.0,114295,,,0.0,,,,,1,,
2025-04-28,20250425-20250430-6,13559211993215,11,129,微R,0,,,,,1310.0,272.0,115333,,,0.0,,,,,1,,
2025-04-29,20250425-20250430-6,13559211993215,11,129,微R,0,,,,,1140.0,,116473,,,0.0,,,,,1,,
2025-04-30,20250425-20250430-6,13559211993215,11,129,微R,0,,,,,1120.0,25.0,117568,,,0.0,,,,,1,,
2025-04-25,20250425-20250430-6,13615046734048,1,121,非R,0,,,,,620.0,1050.0,3869,,,5.0,,,1.0,,1,,1.0
2025-04-26,20250425-20250430-6,13615046734048,2,121,非R,0,,,,,670.0,275.0,4264,,4.0,1.0,4.0,1.0,,,1,1.0,
2025-04-27,20250425-20250430-6,13615046734048,2,121,非R,0,,,,,620.0,75.0,4809,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,13615046734048,2,121,非R,0,,,,,540.0,1100.0,4249,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,13615046734048,2,121,非R,0,,,,,420.0,1125.0,3544,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,13615046734048,2,121,非R,0,,,,,720.0,1000.0,3264,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,13743895572066,12,128,微R,0,,,,,3195.0,6700.0,5578,,52.0,17.0,52.0,3.0,1.0,1.0,1,1.0,1.0
2025-04-26,20250425-20250430-6,13743895572066,12,128,微R,0,,,,,1060.0,1800.0,4838,,,17.0,,,,,1,,
2025-04-27,20250425-20250430-6,13743895572066,12,128,微R,0,,,,,1285.0,25.0,6098,,,17.0,,,,,1,,
2025-04-28,20250425-20250430-6,13743895572066,12,128,微R,0,,,,,920.0,1125.0,5893,,,17.0,,,,,1,,
2025-04-29,20250425-20250430-6,13743895572066,12,128,微R,0,,,,,920.0,1625.0,5188,,,17.0,,,,,1,,
2025-04-30,20250425-20250430-6,13743895572066,12,128,微R,1,650.00,,33.86630000,,1890.0,2550.0,4528,,,17.0,,,,,1,,
2025-04-25,20250425-20250430-6,14263586923957,0,19,未活跃,0,,,,,,,1265,,,,,,,,1,,1.0
2025-04-25,20250425-20250430-6,14280766531452,11,130,小R,0,,,,,940.0,3000.0,16802,,,71.0,,,1.0,,1,,1.0
2025-04-26,20250425-20250430-6,14280766531452,11,130,小R,0,,,,,1640.0,600.0,17842,,4.0,67.0,4.0,1.0,,,1,1.0,
2025-04-27,20250425-20250430-6,14280766531452,11,130,小R,0,,,,,1290.0,300.0,18832,,,67.0,,,,,1,,
2025-04-28,20250425-20250430-6,14280766531452,11,130,小R,0,,,,,1470.0,100.0,20202,,,67.0,,,,,1,,
2025-04-29,20250425-20250430-6,14280766531452,11,130,小R,0,,,,,870.0,100.0,20972,,,67.0,,,,,1,,
2025-04-30,20250425-20250430-6,14280766531452,11,130,小R,0,,,,,770.0,3000.0,18742,,,67.0,,,,,1,,
2025-04-25,20250425-20250430-6,14345191229293,10,129,非R,0,,,,,1055.0,175.0,226825,,,21.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,14345191229293,10,129,非R,0,,,,,870.0,925.0,226770,,,21.0,,,,,1,,
2025-04-27,20250425-20250430-6,14345191229293,10,129,非R,0,,,,,905.0,275.0,227400,,,21.0,,,,,1,,
2025-04-28,20250425-20250430-6,14345191229293,10,129,非R,0,,,,,1355.0,25.0,228730,,,21.0,,,,,1,,
2025-04-29,20250425-20250430-6,14345191229293,10,129,非R,0,,,,,220.0,2000.0,226950,,,21.0,,,,,1,,
2025-04-30,20250425-20250430-6,14345191229293,10,129,非R,0,,,,,620.0,200.0,227370,,,21.0,,,,,1,,
2025-04-25,20250425-20250430-6,14379550787838,12,126,非R,0,,,,,1360.0,1125.0,245,,,0.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,14379550787838,12,126,非R,0,,,,,1370.0,525.0,1090,,,0.0,,,,,1,,
2025-04-27,20250425-20250430-6,14379550787838,12,126,非R,0,,,,,820.0,175.0,1760,,,0.0,,,,,1,,
2025-04-28,20250425-20250430-6,14379550787838,12,126,非R,0,,,,,520.0,1050.0,1205,,,0.0,,,,,1,,
2025-04-30,20250425-20250430-6,14379550787838,12,126,非R,0,,,,,1195.0,1550.0,850,,,0.0,,,,,1,,
2025-04-25,20250425-20250430-6,14499809830137,0,110,非R,0,,,,,260.0,460.0,72002,,,21.0,,,,,1,,1.0
2025-04-26,20250425-20250430-6,14499809830137,0,110,非R,0,,,,,760.0,460.0,72302,,,21.0,,,,,1,,
2025-04-27,20250425-20250430-6,14499809830137,0,110,非R,0,,,,,510.0,460.0,72352,,,21.0,,,,,1,,
2025-04-28,20250425-20250430-6,14499809830137,0,110,非R,0,,,,,610.0,460.0,72502,,,21.0,,,,,1,,
2025-04-29,20250425-20250430-6,14499809830137,0,110,非R,0,,,,,760.0,460.0,72802,,,21.0,,,,,1,,
2025-04-30,20250425-20250430-6,14499809830137,0,110,非R,0,,,,,160.0,25.0,72937,,,21.0,,,,,1,,
2025-04-25,20250425-20250430-6,14903536998456,1,118,非R,0,,,,,360.0,100.0,53536,,,5.0,,,1.0,,1,,1.0
2025-04-26,20250425-20250430-6,14903536998456,1,118,非R,0,,,,,1180.0,1000.0,53716,,4.0,1.0,4.0,1.0,,,1,1.0,
2025-04-27,20250425-20250430-6,14903536998456,1,118,非R,0,,,,,210.0,,53926,,,1.0,,,,,1,,
2025-04-28,20250425-20250430-6,14903536998456,1,118,非R,0,,,,,1225.0,2000.0,53151,,,1.0,,,,,1,,
2025-04-29,20250425-20250430-6,14903536998456,1,118,非R,0,,,,,490.0,,53641,,,1.0,,,,,1,,
2025-04-30,20250425-20250430-6,14903536998456,1,118,非R,0,,,,,420.0,,54061,,,1.0,,,,,1,,
2025-04-25,20250425-20250430-6,15363098173015,1,98,非R,0,,,,,260.0,,49722,,,5.0,,,,,1,,1.0
