date,act_tag,role_id,vip_level,level,pay_tag,is_pay,money,web_money,money_rmb,webmoney_rmb,core_add,core_cost,core_end,sincetimes_add,sincetimes_cost,sincetimes_end,act_rmb,bp_rmb,item_cost,item_add,summon_count,summon_21602,summon_21603,item_tag,summon_wau,summon21602_wau,summon21603_wau,actrmb_wau,bprmb_wau,dau,wau
2025-02-25,20250223-20250226-4,15582141437749,2,99,非R,0,,,,,420.0,3140.0,65927,,,1.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,15582141437749,2,99,非R,0,,,,,130.0,,66057,,,1.0,,,4.0,4.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-01-21,20250121-20250124-4,15582141598020,1,111,非R,0,,,,,880.0,18145.0,58864,,20.0,1.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,15582141598020,1,111,非R,0,,,,,235.0,100.0,58999,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,15582141598020,1,111,非R,0,,,,,660.0,,59659,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,15582141598020,1,111,非R,0,,,,,175.0,50.0,59784,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,15586436476453,15,124,非R,0,,,,,860.0,250.0,12729,,,9.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,15586436476453,15,124,非R,0,,,,,2410.0,4125.0,11014,,,9.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,15586436476453,15,124,非R,0,,,,,905.0,25.0,11894,,,9.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,15586436476453,15,124,非R,0,,,,,1805.0,,13699,,,9.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,15633681125781,0,121,非R,0,,,,,970.0,1455.0,117486,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,15633681125781,0,121,非R,0,,,,,1160.0,1100.0,117541,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,15633681125781,0,121,非R,0,,,,,1285.0,1450.0,117376,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,15633681125781,0,121,非R,0,,,,,1210.0,1000.0,117586,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,15637976180817,0,125,非R,0,,,,,670.0,100.0,44110,,,21.0,,,,,,,,"[1,20)",1.0,,1.0,,,1,1.0
2025-01-22,20250121-20250124-4,15637976180817,0,125,非R,0,,,,,1205.0,,45315,,,21.0,,,2.0,2.0,1.0,,1.0,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,15637976180817,0,125,非R,0,,,,,3605.0,300.0,48620,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,15637976180817,0,125,非R,0,,,,,2710.0,40075.0,11255,,,21.0,,,4.0,4.0,2.0,,2.0,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,15655156328897,0,28,未活跃,0,,,,,,,435,,,,,,,,,,,[0],,,,,,1,1.0
2025-01-10,20250110-20250113-4,15706695953751,0,8,非R,0,,,,,,,190,,,,,,,,,,,[0],,,,,,1,1.0
2025-02-23,20250223-20250226-4,15741055283994,0,103,非R,0,,,,,420.0,1050.0,9685,,,1.0,,,,,,,,"[1,20)",1.0,,1.0,,,1,1.0
2025-02-24,20250223-20250226-4,15741055283994,0,103,非R,0,,,,,900.0,1225.0,9360,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,15741055283994,0,103,非R,0,,,,,1080.0,1000.0,9440,,,1.0,,,2.0,2.0,1.0,,1.0,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,15831249680063,15,128,中R,1,4550.00,,237.06410000,,3680.0,6425.0,486,,,0.0,,,2.0,2.0,1.0,1.0,,"[1,20)",1.0,1.0,,,,1,1.0
2025-02-24,20250223-20250226-4,15831249680063,15,128,中R,1,2600.00,,135.46520000,,3380.0,3725.0,141,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,15831249680063,15,129,中R,1,3700.00,,192.77740000,,4460.0,4524.0,77,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,15831249680063,15,129,中R,0,,,,,1220.0,1150.0,147,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,15848429744212,11,125,非R,0,,,,,920.0,,279674,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,15848429744212,11,125,非R,0,,,,,1120.0,201.0,280593,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-12,20250110-20250113-4,15848429744212,11,125,非R,0,,,,,1360.0,75.0,281878,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,15848429744212,11,125,非R,0,,,,,1120.0,200.0,282798,,,1.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,15878494462288,12,126,小R,0,,,,,1260.0,225.0,25233,,,5.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,15878494462288,12,126,小R,1,2400.00,,125.04480000,,1770.0,4025.0,22978,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,15878494462288,12,126,小R,0,,,,,1620.0,,24598,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,15878494462288,12,126,小R,1,2400.00,,125.04480000,,3070.0,100.0,27568,,,5.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,15882789306367,13,125,小R,0,,,,,940.0,325.0,1321,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,15882789306367,13,125,小R,0,,,,,505.0,300.0,1526,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,15882789306367,13,125,小R,0,,,,,620.0,350.0,1796,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,15882789306367,13,125,小R,0,,,,,400.0,425.0,1771,,,1.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,15887084470661,0,105,非R,0,,,,,670.0,,4658,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,15887084470661,0,105,非R,0,,,,,600.0,1255.0,4003,,,21.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,15887084470661,0,105,非R,0,,,,,460.0,1730.0,2733,,,21.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,15887084470661,0,105,非R,0,,,,,1005.0,50.0,3688,,,21.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,16050293224684,0,117,非R,0,,,,,760.0,1575.0,3969,,,21.0,,,,,,,,"[1,20)",1.0,1.0,1.0,,,1,1.0
2025-02-24,20250223-20250226-4,16050293224684,0,117,非R,0,,,,,675.0,1125.0,3519,,,21.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,16050293224684,0,117,非R,0,,,,,620.0,1050.0,3089,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,16050293224684,0,117,非R,0,,,,,720.0,150.0,3659,,,21.0,,,4.0,4.0,2.0,,2.0,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,16076062832588,2,106,非R,0,,,,,520.0,2000.0,581,,,0.0,,,20.0,20.0,10.0,,10.0,"[1,20)",1.0,,1.0,,,1,1.0
2025-02-24,20250223-20250226-4,16076062832588,2,106,非R,0,,,,,435.0,1000.0,16,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,16076062832588,2,106,非R,0,,,,,210.0,80.0,146,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,16131897258435,4,115,非R,0,,,,,160.0,120.0,4420,,,7.0,,,,,,,,"[1,20)",1.0,,1.0,,,1,1.0
2025-01-11,20250110-20250113-4,16131897258435,4,115,非R,0,,,,,610.0,120.0,4910,,,7.0,,,2.0,2.0,1.0,,1.0,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,16131897258435,4,115,非R,0,,,,,560.0,120.0,5350,,,7.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,16131897258435,4,115,非R,0,,,,,720.0,120.0,5950,,,7.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,16153372410763,0,107,非R,0,,,,,780.0,3000.0,3723,,,21.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-02-24,20250223-20250226-4,16153372410763,0,107,非R,0,,,,,770.0,,4493,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,16153372410763,0,107,非R,0,,,,,580.0,1000.0,4073,,,21.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,16153372410763,0,107,非R,0,,,,,690.0,2000.0,2763,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,16204912062056,15,128,中R,0,,,,,610.0,50.0,50601,,,15.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,16204912062056,15,128,中R,1,18120.00,,944.08824000,,29905.0,2300.0,78206,,,15.0,,,20.0,20.0,10.0,10.0,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,16204912062056,15,128,中R,0,,,,,995.0,200.0,79001,,,15.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,16204912062056,15,128,中R,1,4250.00,,221.43350000,,3865.0,,82866,,,15.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,16209207167691,0,101,未活跃,0,,,,,660.0,590.0,26448,,,,,,,2.0,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,16209207167691,0,101,未活跃,0,,,,,110.0,,26558,,,,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,16209207167691,0,101,未活跃,0,,,,,320.0,100.0,26778,,,,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,16209207167691,0,101,未活跃,0,,,,,320.0,140.0,26958,,,,,,,,,,,[0],,,,,,1,
2025-01-10,20250110-20250113-4,16213501770251,12,127,小R,0,,,,,1020.0,825.0,2051,,,7.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,16213501770251,12,127,小R,1,6000.00,,312.61200000,,4585.0,6325.0,311,300.0,124.0,183.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,16213501770251,12,127,小R,1,2400.00,,125.04480000,,1820.0,700.0,1431,120.0,,303.0,,,4.0,4.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,16213501770251,12,127,小R,0,,,,,1620.0,650.0,2401,,,303.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,16226386598563,15,125,中R,1,15760.00,,821.12752000,,16090.0,30320.0,4597,,,0.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,16226386598563,15,125,中R,0,,,,,1320.0,1525.0,4392,,,0.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,16226386598563,15,125,中R,0,,,,,1220.0,795.0,4817,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,16226386598563,15,125,中R,1,320.00,,16.67264000,,4755.0,1610.0,7962,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-21,20250121-20250124-4,16239271416276,1,119,非R,0,,,,,760.0,1000.0,1883,,,3.0,,,,10.0,,,,"[1,20)",1.0,,1.0,,,1,1.0
2025-01-22,20250121-20250124-4,16239271416276,1,119,非R,0,,,,,1120.0,,3003,,,3.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,16239271416276,1,119,非R,0,,,,,1110.0,1000.0,3113,,,3.0,,,20.0,12.0,10.0,,10.0,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,16239271416276,1,119,非R,0,,,,,910.0,1000.0,3023,,,3.0,,,2.0,,1.0,,1.0,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,16290811047861,15,125,非R,0,,,,,1155.0,200.0,17899,,,5.0,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,16290811047861,15,125,非R,0,,,,,1490.0,100.0,19289,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-12,20250110-20250113-4,16290811047861,15,125,非R,0,,,,,1220.0,225.0,20284,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,16290811047861,15,125,非R,0,,,,,1305.0,25.0,21564,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-10,20250110-20250113-4,16346645830701,15,127,中R,0,,,,,3620.0,325.0,18517,,,846.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,16346645830701,15,127,中R,0,,,,,2005.0,200.0,20322,,,846.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,16346645830701,15,127,中R,0,,,,,2050.0,100.0,22272,,,846.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,16346645830701,15,128,中R,0,,,,,8720.0,200.0,30792,,440.0,406.0,,,4.0,4.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,16363825530098,0,107,非R,0,,,,,860.0,,102910,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,16363825530098,0,107,非R,0,,,,,510.0,,103420,,,21.0,,,,,,,,[0],,,,,,1,
2025-01-11,20250110-20250113-4,16376710587154,0,75,非R,0,,,,,3100.0,380.0,7196,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-02-23,20250223-20250226-4,16393890428417,4,123,非R,0,,,,,950.0,1510.0,20423,,,5.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-02-24,20250223-20250226-4,16393890428417,4,123,非R,0,,,,,360.0,25.0,20758,,,5.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,16393890428417,4,123,非R,0,,,,,360.0,1000.0,20118,,,5.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,16393890428417,4,123,非R,0,,,,,510.0,,20628,,,5.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,16428250012163,11,125,非R,0,,,,,710.0,400.0,13715,,,21.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,16428250012163,11,125,非R,0,,,,,960.0,425.0,14250,,,21.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,16428250012163,11,125,非R,0,,,,,860.0,300.0,14810,,,21.0,,,,,,,,[0],,,,,,1,
2025-02-24,20250223-20250226-4,16488379965251,0,27,未活跃,0,,,,,,,6236,,,,,,,,,,,[0],,,,,,1,1.0
2025-02-23,20250223-20250226-4,16501264517862,15,129,中R,0,,,,,2020.0,5300.0,4938,,,6.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,16501264517862,15,129,中R,0,,,,,1055.0,150.0,5843,,,6.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,16501264517862,15,129,中R,1,1200.00,,62.52240000,,1685.0,100.0,7428,60.0,64.0,2.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,16501264517862,15,129,中R,1,6000.00,,312.61200000,,3570.0,3125.0,7873,320.0,208.0,114.0,,,,,,,,[0],,,,,,1,
2025-01-21,20250121-20250124-4,16703128087758,12,126,中R,0,,,,,1535.0,1280.0,755,,,1.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-22,20250121-20250124-4,16703128087758,12,126,中R,0,,,,,1330.0,500.0,1585,,,1.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,16703128087758,12,126,中R,0,,,,,2270.0,3345.0,510,,,1.0,,,20.0,20.0,10.0,10.0,,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,16703128087758,12,126,中R,0,,,,,3420.0,350.0,3580,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,16763257741773,3,102,非R,0,,,,,,,1637,,,1.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,16763257741773,3,102,非R,0,,,,,460.0,375.0,1722,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,16763257741773,3,102,非R,0,,,,,615.0,898.0,1439,,1.0,0.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,16763257741773,3,102,非R,0,,,,,820.0,635.0,1624,,,0.0,,,4.0,5.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,16780437481040,9,123,非R,0,,,,,320.0,500.0,1892,,,3.0,,,,,,,,[0],,,,,,1,1.0
2025-02-24,20250223-20250226-4,16780437481040,9,123,非R,0,,,,,120.0,,2012,,,3.0,,,,,,,,[0],,,,,,1,
2025-02-25,20250223-20250226-4,16780437481040,9,123,非R,0,,,,,510.0,,2522,,,3.0,,,,,,,,[0],,,,,,1,
2025-02-26,20250223-20250226-4,16780437481040,9,123,非R,0,,,,,1455.0,,3977,,,3.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,16789027405095,6,82,非R,0,,,,,2080.0,2000.0,1657,,,,,,,,,,,[0],,,,,,1,1.0
2025-02-23,20250223-20250226-4,16831976968931,11,126,非R,0,,,,,890.0,1000.0,1470,,,5.0,,,,,,,,"[1,20)",1.0,,1.0,,,1,1.0
2025-02-24,20250223-20250226-4,16831976968931,11,126,非R,0,,,,,405.0,,1875,,,5.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,16831976968931,11,126,非R,0,,,,,820.0,,2695,,,5.0,,,,2.0,,,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,16831976968931,11,126,非R,0,,,,,690.0,1100.0,2285,,,5.0,,,2.0,,1.0,,1.0,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,16836272164066,0,114,非R,0,,,,,2220.0,,165855,,,1.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-02-24,20250223-20250226-4,16836272164066,0,114,非R,0,,,,,365.0,1000.0,165220,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,16836272164066,0,114,非R,0,,,,,820.0,1000.0,165040,,,1.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,16836272164066,0,114,非R,0,,,,,495.0,1000.0,164535,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-11,20250110-20250113-4,16844862304549,7,95,非R,0,,,,,1100.0,,1455,,,,,,,,,,,[0],,,,,,1,1.0
2025-02-23,20250223-20250226-4,16883516516007,11,123,非R,0,,,,,850.0,,952,,,0.0,,,,,,,,"[1,20)",1.0,,1.0,,,1,1.0
2025-02-24,20250223-20250226-4,16883516516007,11,123,非R,0,,,,,560.0,1000.0,512,,,0.0,,,10.0,10.0,5.0,,5.0,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,16896401450478,7,122,非R,0,,,,,440.0,300.0,14252,,,5.0,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,16896401450478,7,122,非R,0,,,,,1220.0,150.0,15322,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-12,20250110-20250113-4,16896401450478,7,122,非R,0,,,,,980.0,2525.0,13777,,,5.0,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,16896401450478,7,122,非R,0,,,,,1940.0,300.0,15417,,,5.0,,,,,,,,[0],,,,,,1,
2025-02-23,20250223-20250226-4,16896401450478,7,122,非R,0,,,,,1295.0,1225.0,17442,,,5.0,,,,2.0,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-02-24,20250223-20250226-4,16896401450478,7,122,非R,0,,,,,1820.0,200.0,19062,,,5.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,16896401450478,7,122,非R,0,,,,,160.0,2000.0,17222,,,5.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,16896401450478,7,122,非R,0,,,,,1235.0,1295.0,17162,,,5.0,,,2.0,,1.0,1.0,,"[1,20)",,,,,,1,
2025-02-23,20250223-20250226-4,16947941176969,0,89,非R,0,,,,,400.0,,223188,,,21.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-02-24,20250223-20250226-4,16947941176969,0,89,非R,0,,,,,,,223188,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-25,20250223-20250226-4,16947941176969,0,89,非R,0,,,,,100.0,,223288,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-02-26,20250223-20250226-4,16947941176969,0,89,非R,0,,,,,100.0,,223388,,,21.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,17025250648476,12,124,中R,0,,,,,855.0,,12697,,,21.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,17025250648476,12,124,中R,0,,,,,540.0,,13237,,,21.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,17025250648476,12,124,中R,0,,,,,1420.0,14500.0,157,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,17025250648476,12,124,中R,1,2600.00,,135.46520000,,920.0,,1077,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-21,20250121-20250124-4,17038135517844,13,130,中R,0,,,,,1055.0,100.0,6195,,,0.0,,,,,,,,[0],,,,,,1,1.0
2025-01-22,20250121-20250124-4,17038135517844,13,130,中R,0,,,,,1620.0,1575.0,6240,,,0.0,,,,,,,,[0],,,,,,1,
2025-01-23,20250121-20250124-4,17038135517844,13,130,中R,0,,,,,1950.0,375.0,7815,,,0.0,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,17038135517844,13,130,中R,0,,,,,3720.0,75.0,11460,,,0.0,,,,,,,,[0],,,,,,1,
2025-01-11,20250110-20250113-4,17051020262513,10,124,非R,0,,,,,1945.0,2100.0,137,,,0.0,,,20.0,20.0,10.0,10.0,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-12,20250110-20250113-4,17051020262513,10,124,非R,0,,,,,360.0,300.0,197,,,0.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,17051020262513,10,124,非R,0,,,,,1620.0,1075.0,742,,,0.0,,,4.0,4.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-01-21,20250121-20250124-4,17051020262513,10,124,非R,0,,,,,710.0,150.0,867,,,0.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-22,20250121-20250124-4,17051020262513,10,124,非R,0,,,,,1690.0,2000.0,557,,,0.0,,,2.0,2.0,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,17051020262513,10,124,非R,0,,,,,1300.0,1725.0,132,,,0.0,,,4.0,4.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,17051020262513,10,124,非R,0,,,,,1870.0,125.0,1877,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,17111149978950,15,127,中R,0,,,,,4070.0,3242.0,835,,,0.0,,,2.0,2.0,1.0,1.0,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,17111149978950,15,127,中R,1,2880.00,,150.05376000,,8050.0,4396.0,4489,,,0.0,,,4.0,4.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,17111149978950,15,127,中R,0,,,,,1870.0,6215.0,149,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,17111149978950,15,127,中R,1,6480.00,,337.62096000,,8380.0,1750.0,6774,,,0.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-21,20250121-20250124-4,17111149978950,15,127,中R,1,800.00,,41.68160000,,2120.0,5130.0,58,,,2.0,,,2.0,2.0,1.0,1.0,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-22,20250121-20250124-4,17111149978950,15,127,中R,0,,,,,1870.0,349.0,1579,,,2.0,,,4.0,4.0,2.0,2.0,,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,17111149978950,15,127,中R,0,,,,,1770.0,290.0,3059,,,2.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,17111149978950,15,128,中R,0,,,,,4760.0,440.0,7379,,,2.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,17119739798723,10,114,非R,0,,,,,1260.0,245.0,9560,,,,,,,,,,,[0],,,,,,1,1.0
2025-01-11,20250110-20250113-4,17119739798723,10,114,非R,0,,,,,260.0,,9820,,,,,,,,,,,[0],,,,,,1,
2025-01-12,20250110-20250113-4,17119739798723,10,114,非R,0,,,,,2060.0,375.0,11505,,,,,,,,,,,[0],,,,,,1,
2025-01-13,20250110-20250113-4,17119739798723,10,114,非R,0,,,,,1220.0,25.0,12700,,,,,,,,,,,[0],,,,,,1,
2025-01-24,20250121-20250124-4,17197049329599,10,91,非R,0,,,,,1000.0,,96403,,,1.0,,,,,,,,[0],,,,,,1,1.0
2025-01-10,20250110-20250113-4,17218524163748,5,125,非R,0,,,,,790.0,5750.0,202967,,,21.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-11,20250110-20250113-4,17218524163748,5,125,非R,0,,,,,1060.0,75.0,203952,,,21.0,,,,2.0,,,,"[1,20)",,,,,,1,
2025-01-12,20250110-20250113-4,17218524163748,5,125,非R,0,,,,,665.0,,204617,,,21.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-13,20250110-20250113-4,17218524163748,5,125,非R,0,,,,,1065.0,175.0,205507,,,21.0,,,2.0,,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-21,20250121-20250124-4,17231408951210,1,99,非R,0,,,,,210.0,,12076,,,1.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
2025-01-22,20250121-20250124-4,17231408951210,1,99,非R,0,,,,,160.0,,12236,,,1.0,,,,,,,,"[1,20)",,,,,,1,
2025-01-23,20250121-20250124-4,17231408951210,1,99,非R,0,,,,,260.0,,12496,,,1.0,,,,2.0,,,,"[1,20)",,,,,,1,
2025-01-24,20250121-20250124-4,17231408951210,1,99,非R,0,,,,,510.0,1500.0,11506,,,1.0,,,2.0,,1.0,1.0,,"[1,20)",,,,,,1,
2025-01-10,20250110-20250113-4,17295833495515,12,126,中R,0,,,,,6370.0,3765.0,18202,,,1.0,,,,,,,,"[1,20)",1.0,1.0,,,,1,1.0
