month,channel,item_id,item_name,item_add,core_cost,item_cost,item_price
2024-03-01,800002,1-11071,育成心得,644306606,4009536.079999999,533090800,1.0
2024-03-01,800002,1-12022,水龙,3370,169211.99999999994,3224,10000.0
2024-03-01,800002,1-1123,猎龙精魂,19683912,367454.1800000006,19178092,2.8
2024-03-01,800002,1-2507,资源自选包,27657,100357.40999999999,24629,550.0
2024-03-01,800002,1-1133,高级挑战券,8285,7727.42,3496,100.0
2024-03-01,800002,1-11081,金色朝露,124187332,3867051.8700000006,111274300,5.0
2024-03-01,800002,1-9127,娃娃机补给包II,31,761.37,31,1460.0
2024-03-01,800002,1-2566,月光自选包2,6378,27811.799999999992,5929,500.0
2024-03-01,800002,1-2568,初级笔记自选包2,12484,268846.57999999996,12606,1200.0
2024-03-01,800002,1-1401,1小时潜力水晶,17552,3027.9700000000003,16174,30.0
2024-03-01,800002,1-530305,兔女郎的圣诞礼物,2,467.62,2,12800.0
2024-03-01,800002,1-1148,星霜结晶,824957406,0.0,337487420,0.0
2024-03-01,800002,1-2520,暗系自选红装备（敏捷）,27,3980.0099999999993,24,25000.0
2024-03-01,800002,1-2001,四种族SSR猎人自选包,68,15220.999999999998,45,10000.0
2024-03-01,800002,1-12023,火龙,519,31361.47000000001,586,10000.0
2024-03-01,800002,1-1302,2小时历练值,120025,37366.770000000004,226521,40.0
2024-03-01,800002,1-1522,光明之羽,39858,26408.87,25850,80.0
2024-03-01,800002,1-2302,自选装备（橙+）,40,2759.1600000000003,36,1950.0
2024-03-01,800002,1-1559,龙的心脏,25117,183568.86000000004,13230,1000.0
2024-03-01,800002,1-1509,天命祈愿券,950327,4759973.600000001,907972,300.0
2024-03-01,800002,1-2561,四元素自选红装备,4,1051.07,5,25000.0
2024-03-01,800002,1-1556,美味便当,13162,68031.73000000001,7861,560.0
2024-03-01,800002,1-1577,夺命飞弹,779,56151.090000000004,777,3000.0
2024-03-01,800002,1-9131,连连看补给包II,186,5960.990000000001,186,1460.0
2024-03-01,800002,1-1520,火焰之羽,837516,306696.1999999999,891250,40.0
2024-03-01,800002,1-2533,六元素巨龙自选包,223,496203.1599999999,198,160000.0
2024-03-01,800002,1-1605,3周年对决券,1,0.0,,100.0
2024-03-01,800002,1-12041,古岩领主龙,26,34412.81,25,160000.0
2024-03-01,800002,1-2582,原火自选包B,46660,159958.07,34845,200.0
2024-03-01,800002,1-2525,资源自选包5,341726,1260027.2000000004,266452,500.0
2024-03-01,800002,1-1550,猫粮,12,0.0,38,300.0
2024-03-01,800002,1-1544,英雄之证,397038,1128350.7400000002,299163,500.0
2024-03-01,800002,1-1521,飓风之羽,692339,204472.60999999996,449350,40.0
2024-03-01,800002,1-12026,暗龙,52,4432.879999999999,50,10000.0
2024-03-01,800002,1-1518,大地之羽,717568,217996.98,438340,40.0
2024-03-01,800002,1-8005,随机巨龙宝箱I,1436,80856.37999999999,1404,10000.0
2024-03-01,800002,1-1576,不灭魂器,255,6490.539999999997,246,1500.0
2024-03-01,800002,1-2558,自选红装备（力量）,3,1652.35,2,25000.0
2024-03-01,800002,1-1560,心愿祈愿券,465091,1100302.5500000005,479227,300.0
2024-03-01,800002,1-1590,跳一跳入场券,6,17.79,,800.0
2024-03-01,800002,1-1201,1小时塔拉币,2119953,86520.63000000016,1666609,5.0
2024-03-01,800002,1-9162,王者争夺战礼包I,2089,4468.07000000001,2089,300.0
2024-03-01,800002,1-1600,无念之书,227843,82038.43000000004,135244,50.0
2024-03-01,800002,1-1610,魔力碎片,5179181,353008.41,4388000,10.0
2024-03-01,800002,1-2303,自选装备（橙）,2,196.92,,1200.0
2024-03-01,800002,1-1601,忘我之书,83677,62049.42,53420,100.0
2024-03-01,800002,1-1571,海洋之泪,50469,12219.130000000001,44820,30.0
2024-03-01,800002,1-1543,天命乐章,1245258219,4587150.339999998,994554300,0.5
2024-03-01,800002,1-12033,红炎龙,315,224540.46,314,80000.0
2024-03-01,800002,1-1124,普通强化石,4981451,1236956.7099999997,3582910,20.0
2024-03-01,800002,1-2104,红色鞋子自选包,355,34283.81,253,25000.0
2024-03-01,800002,1-1126,地元素宝石,206167,161152.37,192580,100.0
2024-03-01,800002,1-1533,娃娃机游戏币,114673,147221.57,115042,140.201
2024-03-01,800002,1-2530,资源自选包6,157761,632477.0299999999,126016,500.0
2024-03-01,800002,1-1549,悬赏单,19,521.14,4,1145.833333
2024-03-01,800002,1-2576,振金装备自选包,1895,107743.78000000001,1663,7500.0
2024-03-01,800002,1-9129,娃娃机补给包IV,6,294.0,6,3280.0
2024-03-01,800002,1-2534,招募道具自选包2,25627,67902.55000000003,18955,500.0
2024-03-01,800002,1-1535,万能骰子,16748,10736.360000000011,21510,115.19
2024-03-01,800002,1-9133,连连看补给包IV,34,3588.02,34,3280.0
2024-03-01,800002,1-9122,航海补给包I,468,1941.67,468,500.0
2024-03-01,800002,1-1525,招募应援券,107745,1134844.6,35235,1500.0
2024-03-01,800002,1-1607,万圣节糖果,510,54.81,750,8.0
2024-03-01,800002,1-1504,圣能结晶,5059544034,40488687.34000002,3175044380,1.0
2024-03-01,800002,1-1542,防晒乳,4,0.0,,400.0
2024-03-01,800002,1-1122,猎龙精魄,19487441,308134.7200000001,18586696,2.4
2024-03-01,800002,1-1574,龙血精华,850,6956.97,845,450.0
2024-03-01,800002,1-1538,练习用箭矢,221238,139986.3700000001,221444,70.0
2024-03-01,800002,1-421104,全力应援的啦啦队少女,1,75.43,1,12800.0
2024-03-01,800002,1-1115,普通精钢,42878548,862989.8499999999,29989857,3.0
2024-03-01,800002,1-1603,极意竞技入场卷,79800,53297.61000000002,19871,100.0
2024-03-01,800002,1-1134,龙之雫,40756,87686.74,46938,300.0
2024-03-01,800002,1-1510,使魔零食,1118434917,2115215.67,625132973,0.3
2024-03-01,800002,1-1131,暗元素宝石,72103,58263.490000000005,64925,100.0
2024-03-01,800002,1-1111,潜力水晶,4643352402,25234707.729999997,4154641515,0.8
2024-03-01,800002,1-2565,星辉自选包2,6018,40731.28,4556,240.0
2024-03-01,800002,1-1301,1小时历练值,63754,17510.009999999987,54841,20.0
2024-03-01,800002,1-1536,光暗天命祈愿券,11038,128789.79000000002,13001,500.0
2024-03-01,800002,1-2532,四元素巨龙自选包,745,793497.92,649,80000.0
2024-03-01,800002,1-9159,自选礼包,1013,8220.51,1048,1020.0
2024-03-01,800002,1-12031,地岩龙,568,246078.86999999997,552,80000.0
2024-03-01,800002,1-2569,高级笔记自选包2,12767,241044.32999999996,12630,1200.0
2024-03-01,800002,1-1524,晶矿入场券,56,104.97999999999999,62,100.0
2024-03-01,800002,1-2542,初级手册自选包,194,20687.669999999995,163,10000.0
2024-03-01,800002,1-1561,闪亮之星祈愿券,594066,1619472.5900000003,566690,300.0
2024-03-01,800002,1-2201,红色徽章自选包,87,12925.920000000002,68,25000.0
2024-03-01,800002,1-9137,守护活力包|,7216,0.0,7216,0.0
2024-03-01,800002,1-1558,圣石,20025,48526.17000000005,18565,300.0
2024-03-01,800002,1-430904,无垢的花嫁,241,29416.17,221,12800.0
2024-03-01,800002,1-1548,英雄挑战券,3587,47742.820000000014,2815,520.8333333
2024-03-01,800002,1-9164,王者争夺战礼包III,23,1458.68,23,1800.0
2024-03-01,800002,1-1616,2023圣诞节游戏币,102,2388.25,122,800.0
2024-03-01,800002,1-9163,王者争夺战礼包II,40,1109.28,40,1000.0
2024-03-01,800002,1-12045,白银领主龙,11,30395.850000000002,11,320000.0
2024-03-01,800002,1-1403,6小时潜力水晶,886834,1003250.4800000001,719487,180.0
2024-03-01,800002,1-530505,突如其来的学妹,12,3928.52,23,12800.0
2024-03-01,800002,1-1119,概率UP招募券,145352,438059.38,170165,300.0
2024-03-01,800002,1-1594,2023防晒乳,225,47.47,675,8.0
2024-03-01,800002,1-1121,中级才能符文,2592344,1468379.8999999992,1420971,40.0
2024-03-01,800002,1-1573,元素魔方,96,487.33000000000004,96,450.0
2024-03-01,800002,1-2501,元素宝石自选包,2590125,2829861.4999999995,2436618,100.0
2024-03-01,800002,1-2554,地系自选红装备（智力）,1,20.86,1,25000.0
2024-03-01,800002,1-1114,元素招募券,45490,205576.93999999994,29637,540.0
2024-03-01,800002,1-1511,龙眼石,167999553,1040907.5700000002,135971584,1.0
2024-03-01,800002,1-1557,圣露,17618,37164.119999999995,16286,300.0
2024-03-01,800002,1-1125,高级强化石,2661755,1873037.9800000002,2406977,60.0
2024-03-01,800002,1-1519,海洋之羽,719536,213976.38999999998,532110,40.0
2024-03-01,800002,1-2572,招募自选箱,131590,334660.6199999999,73021,300.0
2024-03-01,800002,1-9119,射箭补给包II,42,1013.8800000000001,42,1460.0
2024-03-01,800002,1-4205,夜樱下的温泉美人,1,5.16,1,12800.0
2024-03-01,800002,1-12025,光龙,113,11525.17,115,10000.0
2024-03-01,800002,1-1130,光元素宝石,162474,199314.99000000002,158385,100.0
2024-03-01,800002,1-1592,气球,13,99.08,16,800.0
2024-03-01,800002,1-9169,王者决胜战礼包IV,377,59770.38,377,5000.0
2024-03-01,800002,1-2503,资源自选包1,44948,145189.45999999996,32777,500.0
2024-03-01,800002,1-1553,洛阳铲,332376,319251.61,288271,180.0
2024-03-01,800002,1-12034,凤羽龙,197,172105.56,201,80000.0
2024-03-01,800002,1-2526,红色装备自选包（光暗）,422,689684.66,257,25000.0
2024-03-01,800002,1-1304,24小时历练值,4961,21174.75,4603,480.0
2024-03-01,800002,1-1129,风元素宝石,355909,283955.97000000003,352140,100.0
2024-03-01,800002,1-9121,射箭补给包IV,9,615.26,9,3280.0
2024-03-01,800002,1-9140,守护活力包|V,384,11073.579999999998,384,2000.0
2024-03-01,800002,1-2570,调和圣殿养成自选包,39720,155669.92999999993,29023,500.0
2024-03-01,800002,1-2535,装备材料自选包,65007,250214.0,31894,500.0
2024-03-01,800002,1-12024,风龙,1222,65515.18,1218,10000.0
2024-03-01,800002,1-12011,双足飞龙-地,1406,17831.12,1083,2000.0
2024-03-01,800002,1-8006,随机巨龙宝箱II,20,12225.000000000002,20,80000.0
2024-03-01,800002,1-2527,四元素羽毛自选包,196500,50884.649999999994,168470,40.0
2024-03-01,800002,1-12036,暗裔龙,83,162573.09,83,160000.0
2024-03-01,800002,1-11065,圣之种,2320,6837.2,1920,400.0
2024-03-01,800002,1-1613,跳跳大闯关入场券,33,780.51,,800.0
2024-03-01,800002,1-1551,金钥匙,949,14112.520000000004,917,3000.0
2024-03-01,800002,1-2502,猎人养成自选包,23092,26547.019999999997,17577,200.0
2024-03-01,800002,1-9168,王者决胜战礼包III,346,16601.389999999992,346,3000.0
2024-03-01,800002,1-1587,2023樱花券,5,21.7,,200.0
2024-03-01,800002,1-1599,静心之书,896603,112939.41,538206,20.0
2024-03-01,800002,1-1303,6小时历练值,466082,339235.4199999999,378121,120.0
2024-03-01,800002,1-1132,初级挑战券,95902,68573.55000000002,24618,100.0
2024-03-01,800002,1-9120,射箭补给包III,53,1655.69,53,1780.0
