month,channel,item_id,item_name,item_add,core_cost
2024-02-01,800001,2-3040903,秘银长靴,57,22011.68
2024-02-01,800001,2-1030600,白银护腕,7117,27989.38
2024-02-01,800001,2-2040603,白银皮靴,1798,7928.9
2024-02-01,800001,2-3030905,秘银项链,65,12392.5
2024-02-01,800001,2-1040802,白金战靴,102,955.1200000000001
2024-02-01,800001,5-306,生命徽章,83154,301957.2899999999
2024-02-01,800001,5-506,生命徽章,1195,13238.939999999997
2024-02-01,800001,3-9998,四元素万能碎片,1200,1327.8
2024-02-01,800001,2-1040904,秘银战靴,84,36378.9
2024-02-01,800001,2-3040406,精力布靴,8384,14021.890000000003
2024-02-01,800001,2-2010802,白金匕首,95,1214.1299999999999
2024-02-01,800001,3-15209,阿佛洛狄忒碎片,8771,9360.199999999999
2024-02-01,800001,2-3020901,秘银长袍,54,7586.279999999999
2024-02-01,800001,2-2010903,秘银匕首,106,32287.200000000004
2024-02-01,800001,2-3020903,秘银长袍,63,16800.09
2024-02-01,800001,2-3010903,秘银法杖,68,28293.17
2024-02-01,800001,2-2040903,秘银皮靴,75,19449.049999999992
2024-02-01,800001,2-1040602,白银战靴,1753,7866.749999999998
2024-02-01,800001,2-3020904,秘银长袍,67,14947.349999999999
2024-02-01,800001,3-4507,[圣诞]伊织萌碎片,70100,799268.23
2024-02-01,800001,2-1040902,秘银战靴,94,37773.659999999996
2024-02-01,800001,3-4602,但丁碎片,60900,85525.6
2024-02-01,800001,2-3010902,秘银法杖,78,14773.369999999999
2024-02-01,800001,2-3010804,白金法杖,111,1889.61
2024-02-01,800001,3-15208,伊西丝碎片,6945,12536.24
2024-02-01,800001,2-3030403,精力项链,8647,14239.390000000005
2024-02-01,800001,2-2030502,寒铁指环,4127,10332.520000000004
2024-02-01,800001,3-15306,平清盛碎片,6039,7208.369999999999
2024-02-01,800001,2-1020500,寒铁铠甲,16258,41508.30999999999
2024-02-01,800001,2-2030504,寒铁指环,3992,10162.019999999999
2024-02-01,800001,2-20301,初心者指环,79545,14006.610000000002
2024-02-01,800001,2-2040404,灵动皮靴,8435,13619.320000000003
2024-02-01,800001,2-2020400,灵动外套,33639,54815.86000000001
2024-02-01,800001,3-15207,维纳斯碎片,13866,25704.209999999995
2024-02-01,800001,2-10103,力量战锤,91368,91102.93000000002
2024-02-01,800001,2-2020501,寒铁外套,4044,10264.21
2024-02-01,800001,2-3020406,精力长袍,8335,14015.339999999998
2024-02-01,800001,2-3030904,秘银项链,61,10562.82
2024-02-01,800001,2-3030702,黄金项链,530,3581.5399999999995
2024-02-01,800001,2-3010404,精力法杖,8483,14354.95
2024-02-01,800001,2-30303,思惑项链,91437,90581.74000000002
2024-02-01,800001,2-3040602,白银长靴,1775,7655.290000000001
2024-02-01,800001,3-14408,屋大维天命碎片,59126,160489.58000000002
2024-02-01,800001,3-2202,修普诺斯碎片,5473300,86639.85
2024-02-01,800001,2-3020401,精力长袍,8438,14103.149999999998
