month,channel,item_id,item_name,item_add,core_cost
2024-06-01,800301,2-1030802,白金护腕,1,11.82
2024-06-01,800301,3-14302,梅林天命碎片,300,242.64000000000001
2024-06-01,800301,2-2020506,寒铁外套,43,259.12999999999994
2024-06-01,800301,3-5202,丹羽长秀SSR碎片,1600,1877.7299999999998
2024-06-01,800301,3-5311,今川义元SSR碎片,100,27.65
2024-06-01,800301,2-3030402,精力项链,77,169.61999999999995
2024-06-01,800301,2-20403,理性皮靴,768,975.97
2024-06-01,800301,2-3040504,寒铁布靴,31,133.17
2024-06-01,800301,2-10302,忍耐护腕,631,451.7500000000001
2024-06-01,800301,2-3030600,白银项链,55,378.18999999999994
2024-06-01,800301,2-2010602,白银匕首,13,53.239999999999995
2024-06-01,800301,2-3030505,寒铁项链,27,134.65
2024-06-01,800301,2-3010604,白银法杖,17,177.21
2024-06-01,800301,3-4311,哥白尼碎片,1700,3589.9400000000005
2024-06-01,800301,2-1030406,金刚护腕,71,144.35000000000002
2024-06-01,800301,2-2040804,白金皮靴,3,159.82
2024-06-01,800301,2-3030403,精力项链,63,90.15
2024-06-01,800301,2-2010502,寒铁匕首,29,95.17
2024-06-01,800301,2-3030700,黄金项链,22,281.19
2024-06-01,800301,2-1030800,白金护腕,7,195.05
2024-06-01,800301,3-1460801,阿提拉元素体碎片,700,13025.66
2024-06-01,800301,2-1010704,黄金战锤,5,21.58
2024-06-01,800301,2-20201,初心者外套,603,141.60000000000002
2024-06-01,800301,2-2040505,寒铁长靴,39,180.45999999999998
2024-06-01,800301,2-2010604,白银匕首,15,55.38999999999999
2024-06-01,800301,2-1010701,黄金战锤,3,92.35000000000001
2024-06-01,800301,2-10201,新兵铠甲,640,155.19
2024-06-01,800301,3-5409,薛定谔SSR碎片,200,39.870000000000005
2024-06-01,800301,5-405,刚体徽章,79,776.3999999999996
2024-06-01,800301,2-2020804,白金外套,2,84.89
2024-06-01,800301,2-2020502,寒铁外套,35,155.42000000000002
2024-06-01,800301,5-510,灵动徽章,11,60.92999999999999
2024-06-01,800301,2-20301,初心者指环,644,182.87
2024-06-01,800301,3-5201,妲己SSR碎片,1400,705.19
2024-06-01,800301,2-3020404,精力长袍,65,189.42999999999998
2024-06-01,800301,2-1010504,寒铁战斧,35,90.4
2024-06-01,800301,2-8031000,瑟银饰品,5,84.31
2024-06-01,800301,3-15402,贝多芬碎片,715,1802.8599999999997
2024-06-01,800301,5-608,不屈徽章,3,575.89
2024-06-01,800301,5-304,勇气徽章,813,4017.4299999999994
2024-06-01,800301,2-1020605,白银铠甲,19,111.89000000000001
2024-06-01,800301,2-2040800,白金皮靴,5,140.8
2024-06-01,800301,2-1030506,寒铁护腕,23,69.23
2024-06-01,800301,2-1010804,白金战锤,2,4.55
2024-06-01,800301,2-1020701,黄金铠甲,3,6.3
2024-06-01,800301,2-2040805,白金皮靴,4,112.49
2024-06-01,800301,2-2020805,白金外套,2,138.68
2024-06-01,800301,2-3040401,精力布靴,76,185.20999999999995
2024-06-01,800301,2-3020701,黄金长袍,4,18.360000000000003
2024-06-01,800301,2-3030705,黄金项链,4,104.31
2024-06-01,800301,2-3040406,精力布靴,75,132.55999999999997
2024-06-01,800301,2-1010702,黄金战锤,1,0.74
2024-06-01,800301,3-2201,长宗我部盛亲碎片,109000,3625.2400000000002
2024-06-01,800301,2-3010804,白金法杖,2,112.96000000000001
2024-06-01,800301,3-2402,拉比努斯碎片,104900,3621.1099999999997
2024-06-01,800301,2-8021000,瑟银衣服,6,1427.56
2024-06-01,800301,2-2010400,灵动匕首,259,908.3000000000001
2024-06-01,800301,3-15205,美狄亚碎片,841,3747.1899999999996
2024-06-01,800301,3-4603,洛基碎片,85,621.3100000000001
2024-06-01,800301,2-1020501,寒铁铠甲,27,102.67
2024-06-01,800301,2-2030903,秘银指环,1,95.41
2024-06-01,800301,2-2020400,灵动外套,262,780.9100000000001
2024-06-01,800301,2-1010900,秘银战锤,6,1848.53
2024-06-01,800301,2-2020404,灵动外套,72,177.65000000000003
2024-06-01,800301,2-10102,忍耐战斧,630,522.6000000000001
2024-06-01,800301,3-4402,宫本武藏碎片,1300,408.84
2024-06-01,800301,5-406,生命徽章,71,915.7499999999999
2024-06-01,800301,2-3040904,秘银长靴,1,0.0
2024-06-01,800301,3-4410,竹中半兵卫碎片,400,304.05
2024-06-01,800301,2-1030601,白银护腕,11,30.18
2024-06-01,800301,3-5203,柴田胜家SSR碎片,400,4509.599999999999
2024-06-01,800301,2-1040703,黄金战靴,6,124.55999999999999
2024-06-01,800301,2-1030704,黄金护腕,3,10.02
2024-06-01,800301,3-14408,屋大维天命碎片,925,2047.1599999999999
2024-06-01,800301,3-4308,兰斯洛特碎片,1300,362.32
2024-06-01,800301,2-3010800,白金法杖,2,3.05
2024-06-01,800301,2-2040801,白金皮靴,2,110.2
2024-06-01,800301,2-2030701,黄金指环,4,124.13000000000001
2024-06-01,800301,5-605,刚体徽章,2,617.32
2024-06-01,800301,2-2030700,黄金指环,14,149.75
2024-06-01,800301,3-5601,吕布SSR碎片,350,356.79
2024-06-01,800301,3-4301,源义经碎片,1200,786.75
2024-06-01,800301,2-3040906,秘银长靴,2,571.37
2024-06-01,800301,2-1010603,白银战斧,15,37.050000000000004
2024-06-01,800301,2-3040603,白银长靴,19,56.00999999999999
2024-06-01,800301,3-15201,妲己碎片,200,21.89
2024-06-01,800301,2-1030906,秘银护腕,1,301.91
2024-06-01,800301,2-2030401,灵动指环,63,74.83
